id	relevant_naics	industry_code	industry_detail	emp
48203	533	533000	lessors of nonfinancial intangible assets	0
48203	562	562000	waste management and remediation	0
48203	622	622000	hospitals	0
48203	712	712000	museums, historical sites, zoos, and parks	0
48203	721	721000	hotels and campgrounds	171
48205	115	115000	agriculture and forestry support	0
48205	441	441000	vehicles and parts sales	0
48205	445	445000	food and beverage stores	0
48205	452	452000	general merchandise stores	0
48205	484	484000	truck transport	48
48205	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48205	521	52a000	monetary authorities and depository credit intermediation	0
48205	531	531ore	other real estate	0
48205	622	622000	hospitals	0
48207	115	115000	agriculture and forestry support	15
48207	211	211000	unrefined oil and gas	0
48207	441	441000	vehicles and parts sales	0
48207	445	445000	food and beverage stores	89
48207	452	452000	general merchandise stores	0
48207	484	484000	truck transport	0
48207	486	486000	pipeline transport	0
48207	493	493000	warehousing	0
48207	521	52a000	monetary authorities and depository credit intermediation	40
48207	622	622000	hospitals	0
48207	721	721000	hotels and campgrounds	15
48209	115	115000	agriculture and forestry support	0
48209	211	211000	unrefined oil and gas	0
48209	441	441000	vehicles and parts sales	825
48209	445	445000	food and beverage stores	1572
48209	452	452000	general merchandise stores	0
48209	481	481000	air transport	0
48209	484	484000	truck transport	188
48209	485	485000	passenger ground transport	0
48209	486	486000	pipeline transport	0
48209	487	48a000	scenic and sightseeing transportation and support activities for transportation	104
48209	492	492000	couriers and messengers	0
48209	493	493000	warehousing	0
48209	521	52a000	monetary authorities and depository credit intermediation	399
48209	525	525000	funds, trusts, and financial vehicles	0
48209	531	531ore	other real estate	461
48209	533	533000	lessors of nonfinancial intangible assets	0
48209	562	562000	waste management and remediation	75
48209	622	622000	hospitals	0
48209	712	712000	museums, historical sites, zoos, and parks	0
48209	721	721000	hotels and campgrounds	580
48211	211	211000	unrefined oil and gas	121
48211	441	441000	vehicles and parts sales	0
48211	445	445000	food and beverage stores	0
48211	452	452000	general merchandise stores	0
48211	481	481000	air transport	0
48211	484	484000	truck transport	100
48211	486	486000	pipeline transport	78
48211	521	52a000	monetary authorities and depository credit intermediation	0
48211	531	531ore	other real estate	0
48211	562	562000	waste management and remediation	0
48211	622	622000	hospitals	0
48211	712	712000	museums, historical sites, zoos, and parks	0
48211	721	721000	hotels and campgrounds	23
48213	211	211000	unrefined oil and gas	82
48213	316	316000	leather	0
48213	441	441000	vehicles and parts sales	213
48213	445	445000	food and beverage stores	425
48213	452	452000	general merchandise stores	0
48213	484	484000	truck transport	59
48213	486	486000	pipeline transport	0
48213	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48213	492	492000	couriers and messengers	0
48213	521	52a000	monetary authorities and depository credit intermediation	260
48213	531	531ore	other real estate	0
48213	562	562000	waste management and remediation	16
48213	622	622000	hospitals	0
48213	712	712000	museums, historical sites, zoos, and parks	0
48213	721	721000	hotels and campgrounds	88
48215	115	115000	agriculture and forestry support	203
48215	211	211000	unrefined oil and gas	334
48215	315	315000	clothing	0
48215	316	316000	leather	0
48215	441	441000	vehicles and parts sales	3888
48215	445	445000	food and beverage stores	5888
48215	452	452000	general merchandise stores	6867
48215	481	481000	air transport	0
48215	484	484000	truck transport	3435
48215	485	485000	passenger ground transport	0
48215	486	486000	pipeline transport	0
48215	487	48a000	scenic and sightseeing transportation and support activities for transportation	1444
48215	492	492000	couriers and messengers	506
48215	493	493000	warehousing	961
48215	521	52a000	monetary authorities and depository credit intermediation	0
48215	525	525000	funds, trusts, and financial vehicles	0
48215	531	531ore	other real estate	1484
48215	533	533000	lessors of nonfinancial intangible assets	0
48215	562	562000	waste management and remediation	344
48215	622	622000	hospitals	8846
48215	712	712000	museums, historical sites, zoos, and parks	66
48215	721	721000	hotels and campgrounds	1124
48217	115	115000	agriculture and forestry support	0
48217	211	211000	unrefined oil and gas	0
48217	441	441000	vehicles and parts sales	169
48217	445	445000	food and beverage stores	210
48217	452	452000	general merchandise stores	0
48217	484	484000	truck transport	56
48217	486	486000	pipeline transport	0
48217	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48217	493	493000	warehousing	0
48217	521	52a000	monetary authorities and depository credit intermediation	83
48217	531	531ore	other real estate	62
48217	562	562000	waste management and remediation	0
48217	622	622000	hospitals	0
48217	721	721000	hotels and campgrounds	239
48219	115	115000	agriculture and forestry support	0
48219	211	211000	unrefined oil and gas	0
48219	441	441000	vehicles and parts sales	122
48219	445	445000	food and beverage stores	0
48219	452	452000	general merchandise stores	0
48219	484	484000	truck transport	289
48219	485	485000	passenger ground transport	0
48219	486	486000	pipeline transport	42
48219	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48219	493	493000	warehousing	0
48219	521	52a000	monetary authorities and depository credit intermediation	140
48219	531	531ore	other real estate	12
48219	562	562000	waste management and remediation	0
48219	622	622000	hospitals	0
48219	721	721000	hotels and campgrounds	36
48221	114	114000	wild-caught fish and game	0
48221	115	115000	agriculture and forestry support	0
48221	211	211000	unrefined oil and gas	161
48221	441	441000	vehicles and parts sales	372
48221	445	445000	food and beverage stores	577
48221	452	452000	general merchandise stores	0
48221	484	484000	truck transport	0
48221	485	485000	passenger ground transport	0
48221	486	486000	pipeline transport	0
48221	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48221	492	492000	couriers and messengers	0
48221	521	52a000	monetary authorities and depository credit intermediation	250
48221	531	531ore	other real estate	141
48221	533	533000	lessors of nonfinancial intangible assets	0
48221	562	562000	waste management and remediation	40
48221	622	622000	hospitals	0
48221	721	721000	hotels and campgrounds	142
48223	211	211000	unrefined oil and gas	0
48223	441	441000	vehicles and parts sales	130
48223	445	445000	food and beverage stores	130
48223	452	452000	general merchandise stores	0
48223	484	484000	truck transport	288
48223	485	485000	passenger ground transport	0
48223	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48223	492	492000	couriers and messengers	0
48223	493	493000	warehousing	0
48223	521	52a000	monetary authorities and depository credit intermediation	257
48223	531	531ore	other real estate	49
48223	562	562000	waste management and remediation	0
48223	622	622000	hospitals	0
48223	712	712000	museums, historical sites, zoos, and parks	0
48223	721	721000	hotels and campgrounds	55
48225	113	113000	timber and raw forest products	16
48225	211	211000	unrefined oil and gas	0
48225	315	315000	clothing	0
48225	441	441000	vehicles and parts sales	52
48225	445	445000	food and beverage stores	151
48225	452	452000	general merchandise stores	0
48225	484	484000	truck transport	0
48225	486	486000	pipeline transport	0
48225	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48225	521	52a000	monetary authorities and depository credit intermediation	84
48225	531	531ore	other real estate	26
48225	533	533000	lessors of nonfinancial intangible assets	0
48225	622	622000	hospitals	0
48225	721	721000	hotels and campgrounds	0
48227	115	115000	agriculture and forestry support	0
48227	211	211000	unrefined oil and gas	0
48227	441	441000	vehicles and parts sales	198
48227	445	445000	food and beverage stores	193
48227	452	452000	general merchandise stores	0
48227	483	483000	water transport (boats, ships, ferries)	0
48227	484	484000	truck transport	105
48227	485	485000	passenger ground transport	0
48227	486	486000	pipeline transport	23
48227	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48227	493	493000	warehousing	0
48227	521	52a000	monetary authorities and depository credit intermediation	171
48227	531	531ore	other real estate	108
48227	562	562000	waste management and remediation	0
48227	622	622000	hospitals	0
48227	712	712000	museums, historical sites, zoos, and parks	0
48227	721	721000	hotels and campgrounds	278
48229	441	441000	vehicles and parts sales	0
48229	445	445000	food and beverage stores	0
48229	484	484000	truck transport	0
48229	521	52a000	monetary authorities and depository credit intermediation	0
48229	721	721000	hotels and campgrounds	0
48231	115	115000	agriculture and forestry support	0
48231	316	316000	leather	115
48231	441	441000	vehicles and parts sales	540
48231	445	445000	food and beverage stores	0
48231	452	452000	general merchandise stores	0
48231	484	484000	truck transport	62
48231	486	486000	pipeline transport	0
48231	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48231	493	493000	warehousing	0
48231	521	52a000	monetary authorities and depository credit intermediation	251
48231	531	531ore	other real estate	0
48231	562	562000	waste management and remediation	0
48231	622	622000	hospitals	0
48231	712	712000	museums, historical sites, zoos, and parks	0
48231	721	721000	hotels and campgrounds	158
48233	211	211000	unrefined oil and gas	0
48233	441	441000	vehicles and parts sales	92
48233	445	445000	food and beverage stores	254
48233	452	452000	general merchandise stores	0
48233	484	484000	truck transport	0
48233	486	486000	pipeline transport	0
48233	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48233	521	52a000	monetary authorities and depository credit intermediation	111
48233	531	531ore	other real estate	67
48233	562	562000	waste management and remediation	0
48233	622	622000	hospitals	0
48233	721	721000	hotels and campgrounds	0
48235	114	114000	wild-caught fish and game	0
48235	115	115000	agriculture and forestry support	0
48235	211	211000	unrefined oil and gas	0
48235	445	445000	food and beverage stores	0
48235	481	481000	air transport	0
48235	484	484000	truck transport	0
48235	486	486000	pipeline transport	0
48235	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48235	521	52a000	monetary authorities and depository credit intermediation	0
48237	114	114000	wild-caught fish and game	0
48237	211	211000	unrefined oil and gas	0
48237	441	441000	vehicles and parts sales	0
48237	445	445000	food and beverage stores	46
48237	452	452000	general merchandise stores	0
48237	484	484000	truck transport	34
48237	486	486000	pipeline transport	0
48237	521	52a000	monetary authorities and depository credit intermediation	26
48237	531	531ore	other real estate	9
48237	562	562000	waste management and remediation	0
48237	622	622000	hospitals	0
48237	712	712000	museums, historical sites, zoos, and parks	0
48237	721	721000	hotels and campgrounds	0
48239	115	115000	agriculture and forestry support	0
48239	211	211000	unrefined oil and gas	0
48239	441	441000	vehicles and parts sales	65
48239	445	445000	food and beverage stores	141
48239	452	452000	general merchandise stores	0
48239	481	481000	air transport	0
48239	484	484000	truck transport	0
48239	486	486000	pipeline transport	0
48239	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48239	493	493000	warehousing	0
48239	521	52a000	monetary authorities and depository credit intermediation	0
48239	531	531ore	other real estate	0
48239	622	622000	hospitals	0
48239	712	712000	museums, historical sites, zoos, and parks	0
48239	721	721000	hotels and campgrounds	0
48241	113	113000	timber and raw forest products	73
48241	115	115000	agriculture and forestry support	5
48241	211	211000	unrefined oil and gas	0
48241	441	441000	vehicles and parts sales	156
48241	445	445000	food and beverage stores	0
48241	452	452000	general merchandise stores	0
48241	481	481000	air transport	0
48241	484	484000	truck transport	0
48241	485	485000	passenger ground transport	0
48241	486	486000	pipeline transport	0
48241	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48241	493	493000	warehousing	0
48241	521	52a000	monetary authorities and depository credit intermediation	179
48241	531	531ore	other real estate	0
48241	622	622000	hospitals	0
48241	712	712000	museums, historical sites, zoos, and parks	0
48241	721	721000	hotels and campgrounds	74
48243	445	445000	food and beverage stores	38
48243	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48243	521	52a000	monetary authorities and depository credit intermediation	0
48243	531	531ore	other real estate	9
48243	721	721000	hotels and campgrounds	0
48245	113	113000	timber and raw forest products	0
48245	114	114000	wild-caught fish and game	0
48245	115	115000	agriculture and forestry support	0
48245	211	211000	unrefined oil and gas	62
48245	315	315000	clothing	0
48245	316	316000	leather	0
48245	441	441000	vehicles and parts sales	1867
48245	445	445000	food and beverage stores	2227
48245	452	452000	general merchandise stores	2825
48245	481	481000	air transport	0
48245	483	483000	water transport (boats, ships, ferries)	94
48245	484	484000	truck transport	910
48245	485	485000	passenger ground transport	0
48245	486	486000	pipeline transport	373
48245	487	48a000	scenic and sightseeing transportation and support activities for transportation	854
48245	492	492000	couriers and messengers	310
48245	493	493000	warehousing	280
48245	521	52a000	monetary authorities and depository credit intermediation	1463
48245	531	531ore	other real estate	822
48245	533	533000	lessors of nonfinancial intangible assets	0
48245	562	562000	waste management and remediation	807
48245	622	622000	hospitals	5038
48245	712	712000	museums, historical sites, zoos, and parks	64
48245	721	721000	hotels and campgrounds	730
48247	211	211000	unrefined oil and gas	0
48247	441	441000	vehicles and parts sales	0
48247	445	445000	food and beverage stores	69
48247	452	452000	general merchandise stores	24
48247	484	484000	truck transport	0
48247	486	486000	pipeline transport	0
48247	521	52a000	monetary authorities and depository credit intermediation	0
48247	531	531ore	other real estate	0
48247	562	562000	waste management and remediation	0
48247	721	721000	hotels and campgrounds	29
48249	114	114000	wild-caught fish and game	0
48249	211	211000	unrefined oil and gas	0
48249	441	441000	vehicles and parts sales	305
48249	445	445000	food and beverage stores	363
48249	452	452000	general merchandise stores	0
48249	481	481000	air transport	0
48249	484	484000	truck transport	734
48249	485	485000	passenger ground transport	0
48249	486	486000	pipeline transport	0
48249	487	48a000	scenic and sightseeing transportation and support activities for transportation	124
48249	493	493000	warehousing	0
48249	521	52a000	monetary authorities and depository credit intermediation	0
48249	531	531ore	other real estate	61
48249	562	562000	waste management and remediation	0
48249	622	622000	hospitals	0
48249	712	712000	museums, historical sites, zoos, and parks	0
48249	721	721000	hotels and campgrounds	126
48251	115	115000	agriculture and forestry support	20
48251	211	211000	unrefined oil and gas	0
48251	315	315000	clothing	0
48251	316	316000	leather	0
48251	441	441000	vehicles and parts sales	590
48251	445	445000	food and beverage stores	971
48251	452	452000	general merchandise stores	0
48251	484	484000	truck transport	1229
48251	485	485000	passenger ground transport	0
48251	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48251	492	492000	couriers and messengers	0
48251	493	493000	warehousing	0
48251	521	52a000	monetary authorities and depository credit intermediation	428
48251	531	531ore	other real estate	155
48251	533	533000	lessors of nonfinancial intangible assets	0
48251	562	562000	waste management and remediation	255
48251	622	622000	hospitals	0
48251	721	721000	hotels and campgrounds	261
48253	115	115000	agriculture and forestry support	28
48253	211	211000	unrefined oil and gas	0
48253	441	441000	vehicles and parts sales	82
48253	445	445000	food and beverage stores	0
48253	452	452000	general merchandise stores	0
48253	484	484000	truck transport	70
48253	486	486000	pipeline transport	0
48253	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48253	521	52a000	monetary authorities and depository credit intermediation	61
48253	531	531ore	other real estate	11
48253	562	562000	waste management and remediation	0
48253	622	622000	hospitals	435
48253	721	721000	hotels and campgrounds	18
48255	113	113000	timber and raw forest products	0
48255	115	115000	agriculture and forestry support	0
48255	211	211000	unrefined oil and gas	0
48255	441	441000	vehicles and parts sales	0
48255	445	445000	food and beverage stores	78
48255	452	452000	general merchandise stores	0
48255	484	484000	truck transport	263
48255	485	485000	passenger ground transport	0
48255	486	486000	pipeline transport	38
48255	487	48a000	scenic and sightseeing transportation and support activities for transportation	6
48255	492	492000	couriers and messengers	0
48255	521	52a000	monetary authorities and depository credit intermediation	56
48255	531	531ore	other real estate	7
48255	562	562000	waste management and remediation	0
48255	622	622000	hospitals	0
48255	721	721000	hotels and campgrounds	74
48257	115	115000	agriculture and forestry support	0
48257	211	211000	unrefined oil and gas	0
48257	315	315000	clothing	0
48257	441	441000	vehicles and parts sales	643
48257	445	445000	food and beverage stores	517
48257	452	452000	general merchandise stores	0
48257	481	481000	air transport	0
48257	484	484000	truck transport	435
48257	485	485000	passenger ground transport	0
48257	486	486000	pipeline transport	0
48257	487	48a000	scenic and sightseeing transportation and support activities for transportation	55
48257	492	492000	couriers and messengers	0
48257	493	493000	warehousing	914
48257	521	52a000	monetary authorities and depository credit intermediation	427
48257	531	531ore	other real estate	90
48257	562	562000	waste management and remediation	0
48257	622	622000	hospitals	0
48257	712	712000	museums, historical sites, zoos, and parks	0
48257	721	721000	hotels and campgrounds	166
48259	115	115000	agriculture and forestry support	0
48259	211	211000	unrefined oil and gas	0
48259	441	441000	vehicles and parts sales	553
48259	445	445000	food and beverage stores	0
48259	452	452000	general merchandise stores	0
48259	484	484000	truck transport	0
48259	486	486000	pipeline transport	0
48259	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48259	492	492000	couriers and messengers	0
48259	493	493000	warehousing	0
48259	521	52a000	monetary authorities and depository credit intermediation	0
48259	531	531ore	other real estate	97
48259	712	712000	museums, historical sites, zoos, and parks	0
48259	721	721000	hotels and campgrounds	236
48261	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48261	531	531ore	other real estate	0
48261	721	721000	hotels and campgrounds	0
48263	113	113000	timber and raw forest products	0
48263	211	211000	unrefined oil and gas	0
48263	441	441000	vehicles and parts sales	0
48263	445	445000	food and beverage stores	0
48263	521	52a000	monetary authorities and depository credit intermediation	0
48265	114	114000	wild-caught fish and game	0
48265	115	115000	agriculture and forestry support	0
48265	211	211000	unrefined oil and gas	0
48265	316	316000	leather	0
48265	441	441000	vehicles and parts sales	372
48265	445	445000	food and beverage stores	633
48265	452	452000	general merchandise stores	525
48265	484	484000	truck transport	25
48265	485	485000	passenger ground transport	0
48265	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48265	492	492000	couriers and messengers	0
48265	521	52a000	monetary authorities and depository credit intermediation	0
48265	531	531ore	other real estate	182
48265	533	533000	lessors of nonfinancial intangible assets	0
48265	562	562000	waste management and remediation	0
48265	622	622000	hospitals	1589
48265	712	712000	museums, historical sites, zoos, and parks	11
48265	721	721000	hotels and campgrounds	504
48267	441	441000	vehicles and parts sales	0
48267	445	445000	food and beverage stores	0
48267	452	452000	general merchandise stores	24
48267	484	484000	truck transport	0
48267	521	52a000	monetary authorities and depository credit intermediation	0
48267	531	531ore	other real estate	0
48267	622	622000	hospitals	0
48267	721	721000	hotels and campgrounds	44
48271	114	114000	wild-caught fish and game	0
48271	115	115000	agriculture and forestry support	0
48271	445	445000	food and beverage stores	0
48271	452	452000	general merchandise stores	0
48271	531	531ore	other real estate	0
48273	114	114000	wild-caught fish and game	0
48273	115	115000	agriculture and forestry support	0
48273	211	211000	unrefined oil and gas	0
48273	316	316000	leather	0
48273	441	441000	vehicles and parts sales	233
48273	445	445000	food and beverage stores	0
48273	452	452000	general merchandise stores	0
48273	483	483000	water transport (boats, ships, ferries)	0
48273	484	484000	truck transport	55
48273	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48273	521	52a000	monetary authorities and depository credit intermediation	0
48273	531	531ore	other real estate	0
48273	562	562000	waste management and remediation	0
48273	622	622000	hospitals	0
48273	721	721000	hotels and campgrounds	129
48275	115	115000	agriculture and forestry support	0
48275	441	441000	vehicles and parts sales	0
48275	445	445000	food and beverage stores	0
48275	452	452000	general merchandise stores	0
48275	484	484000	truck transport	31
48275	486	486000	pipeline transport	0
48275	521	52a000	monetary authorities and depository credit intermediation	0
48275	531	531ore	other real estate	4
48275	622	622000	hospitals	0
48275	721	721000	hotels and campgrounds	0
48277	115	115000	agriculture and forestry support	0
48277	315	315000	clothing	0
48277	441	441000	vehicles and parts sales	331
48277	445	445000	food and beverage stores	272
48277	452	452000	general merchandise stores	682
48277	484	484000	truck transport	187
48277	485	485000	passenger ground transport	0
48277	486	486000	pipeline transport	0
48277	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48277	492	492000	couriers and messengers	0
48277	493	493000	warehousing	0
48277	521	52a000	monetary authorities and depository credit intermediation	304
48277	531	531ore	other real estate	0
48277	562	562000	waste management and remediation	100
48277	622	622000	hospitals	0
48277	721	721000	hotels and campgrounds	74
48279	115	115000	agriculture and forestry support	0
48279	441	441000	vehicles and parts sales	0
48279	445	445000	food and beverage stores	144
48279	452	452000	general merchandise stores	41
48279	484	484000	truck transport	25
48279	486	486000	pipeline transport	0
48279	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48279	492	492000	couriers and messengers	0
48279	493	493000	warehousing	0
48279	521	52a000	monetary authorities and depository credit intermediation	0
48279	531	531ore	other real estate	0
48279	562	562000	waste management and remediation	0
48279	622	622000	hospitals	0
48279	721	721000	hotels and campgrounds	0
48281	441	441000	vehicles and parts sales	146
48281	445	445000	food and beverage stores	0
48281	452	452000	general merchandise stores	0
48281	484	484000	truck transport	16
48281	485	485000	passenger ground transport	0
48281	521	52a000	monetary authorities and depository credit intermediation	70
48281	531	531ore	other real estate	0
48281	622	622000	hospitals	0
48281	721	721000	hotels and campgrounds	30
48283	114	114000	wild-caught fish and game	0
48283	211	211000	unrefined oil and gas	0
48283	441	441000	vehicles and parts sales	0
48283	445	445000	food and beverage stores	94
48283	452	452000	general merchandise stores	0
48283	481	481000	air transport	0
48283	484	484000	truck transport	0
48283	486	486000	pipeline transport	0
48283	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48283	521	52a000	monetary authorities and depository credit intermediation	0
48283	531	531ore	other real estate	4
48283	562	562000	waste management and remediation	0
48283	712	712000	museums, historical sites, zoos, and parks	0
48283	721	721000	hotels and campgrounds	83
48285	115	115000	agriculture and forestry support	0
48285	211	211000	unrefined oil and gas	0
48285	315	315000	clothing	0
48285	316	316000	leather	0
48285	441	441000	vehicles and parts sales	71
48285	445	445000	food and beverage stores	206
48285	452	452000	general merchandise stores	160
48285	484	484000	truck transport	119
48285	486	486000	pipeline transport	0
48285	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48285	521	52a000	monetary authorities and depository credit intermediation	158
48285	531	531ore	other real estate	0
48285	622	622000	hospitals	0
48285	712	712000	museums, historical sites, zoos, and parks	0
48285	721	721000	hotels and campgrounds	0
48287	115	115000	agriculture and forestry support	0
48287	211	211000	unrefined oil and gas	0
48287	441	441000	vehicles and parts sales	28
48287	445	445000	food and beverage stores	179
48287	452	452000	general merchandise stores	0
48287	484	484000	truck transport	115
48287	486	486000	pipeline transport	0
48287	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48287	493	493000	warehousing	0
48287	521	52a000	monetary authorities and depository credit intermediation	108
48287	531	531ore	other real estate	0
48287	533	533000	lessors of nonfinancial intangible assets	0
48287	712	712000	museums, historical sites, zoos, and parks	0
48287	721	721000	hotels and campgrounds	0
48289	115	115000	agriculture and forestry support	0
48289	211	211000	unrefined oil and gas	0
48289	441	441000	vehicles and parts sales	27
48289	445	445000	food and beverage stores	0
48289	452	452000	general merchandise stores	46
48289	484	484000	truck transport	0
48289	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48289	521	52a000	monetary authorities and depository credit intermediation	0
48289	531	531ore	other real estate	12
48289	562	562000	waste management and remediation	0
48289	712	712000	museums, historical sites, zoos, and parks	0
48289	721	721000	hotels and campgrounds	71
48291	113	113000	timber and raw forest products	83
48291	211	211000	unrefined oil and gas	0
48291	441	441000	vehicles and parts sales	355
48291	445	445000	food and beverage stores	462
48291	452	452000	general merchandise stores	0
48291	483	483000	water transport (boats, ships, ferries)	0
48291	484	484000	truck transport	161
48291	486	486000	pipeline transport	119
48291	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48291	492	492000	couriers and messengers	0
48291	493	493000	warehousing	0
48291	521	52a000	monetary authorities and depository credit intermediation	184
48291	531	531ore	other real estate	0
48291	562	562000	waste management and remediation	43
48291	622	622000	hospitals	0
48291	721	721000	hotels and campgrounds	79
48293	211	211000	unrefined oil and gas	87
48293	441	441000	vehicles and parts sales	70
48293	445	445000	food and beverage stores	0
48293	452	452000	general merchandise stores	0
48293	484	484000	truck transport	126
48293	485	485000	passenger ground transport	0
48293	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48293	521	52a000	monetary authorities and depository credit intermediation	0
48293	531	531ore	other real estate	6
48293	533	533000	lessors of nonfinancial intangible assets	0
48293	562	562000	waste management and remediation	0
48293	622	622000	hospitals	0
48293	721	721000	hotels and campgrounds	29
48295	211	211000	unrefined oil and gas	0
48295	441	441000	vehicles and parts sales	0
48295	445	445000	food and beverage stores	0
48295	484	484000	truck transport	32
48295	521	52a000	monetary authorities and depository credit intermediation	0
48295	533	533000	lessors of nonfinancial intangible assets	0
48295	721	721000	hotels and campgrounds	0
48297	211	211000	unrefined oil and gas	0
48297	441	441000	vehicles and parts sales	0
48297	445	445000	food and beverage stores	0
48297	452	452000	general merchandise stores	0
48297	484	484000	truck transport	0
48297	486	486000	pipeline transport	0
48297	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48297	493	493000	warehousing	0
48297	521	52a000	monetary authorities and depository credit intermediation	74
48297	531	531ore	other real estate	0
48297	533	533000	lessors of nonfinancial intangible assets	0
48297	562	562000	waste management and remediation	0
48297	712	712000	museums, historical sites, zoos, and parks	0
48297	721	721000	hotels and campgrounds	64
48299	211	211000	unrefined oil and gas	0
48299	441	441000	vehicles and parts sales	53
48299	445	445000	food and beverage stores	122
48299	452	452000	general merchandise stores	0
48299	484	484000	truck transport	0
48299	485	485000	passenger ground transport	0
48299	521	52a000	monetary authorities and depository credit intermediation	138
48299	531	531ore	other real estate	0
48299	533	533000	lessors of nonfinancial intangible assets	0
48299	622	622000	hospitals	0
48299	712	712000	museums, historical sites, zoos, and parks	0
48299	721	721000	hotels and campgrounds	0
48303	115	115000	agriculture and forestry support	43
48303	211	211000	unrefined oil and gas	69
48303	441	441000	vehicles and parts sales	2379
48303	445	445000	food and beverage stores	0
48303	452	452000	general merchandise stores	0
48303	481	481000	air transport	138
48303	484	484000	truck transport	1713
48303	485	485000	passenger ground transport	0
48303	486	486000	pipeline transport	0
48303	487	48a000	scenic and sightseeing transportation and support activities for transportation	216
48303	492	492000	couriers and messengers	459
48303	493	493000	warehousing	0
48303	521	52a000	monetary authorities and depository credit intermediation	2730
48303	531	531ore	other real estate	1184
48303	533	533000	lessors of nonfinancial intangible assets	0
48303	562	562000	waste management and remediation	156
48303	622	622000	hospitals	0
48303	712	712000	museums, historical sites, zoos, and parks	0
48303	721	721000	hotels and campgrounds	1151
48305	115	115000	agriculture and forestry support	0
48305	445	445000	food and beverage stores	0
48305	452	452000	general merchandise stores	0
48305	493	493000	warehousing	0
48305	521	52a000	monetary authorities and depository credit intermediation	0
48305	531	531ore	other real estate	0
48305	622	622000	hospitals	0
48307	441	441000	vehicles and parts sales	65
48307	445	445000	food and beverage stores	0
48307	452	452000	general merchandise stores	0
48307	484	484000	truck transport	65
48307	521	52a000	monetary authorities and depository credit intermediation	74
48307	531	531ore	other real estate	0
48307	622	622000	hospitals	0
48307	712	712000	museums, historical sites, zoos, and parks	0
48307	721	721000	hotels and campgrounds	41
48309	115	115000	agriculture and forestry support	3
48309	211	211000	unrefined oil and gas	0
48309	315	315000	clothing	0
48309	316	316000	leather	0
48309	441	441000	vehicles and parts sales	1392
48309	445	445000	food and beverage stores	0
48309	452	452000	general merchandise stores	2403
48309	481	481000	air transport	0
48309	484	484000	truck transport	803
48309	485	485000	passenger ground transport	383
48309	486	486000	pipeline transport	0
48309	487	48a000	scenic and sightseeing transportation and support activities for transportation	159
48309	492	492000	couriers and messengers	287
48309	493	493000	warehousing	468
48309	521	52a000	monetary authorities and depository credit intermediation	1457
48309	531	531ore	other real estate	957
48309	533	533000	lessors of nonfinancial intangible assets	0
48309	562	562000	waste management and remediation	205
48309	622	622000	hospitals	3677
48309	712	712000	museums, historical sites, zoos, and parks	69
48309	721	721000	hotels and campgrounds	631
48311	441	441000	vehicles and parts sales	0
48311	445	445000	food and beverage stores	0
48311	484	484000	truck transport	0
48311	486	486000	pipeline transport	0
48311	521	52a000	monetary authorities and depository credit intermediation	0
48311	531	531ore	other real estate	0
48311	562	562000	waste management and remediation	0
48313	115	115000	agriculture and forestry support	0
48313	211	211000	unrefined oil and gas	0
48313	441	441000	vehicles and parts sales	164
48313	445	445000	food and beverage stores	0
48313	452	452000	general merchandise stores	0
48313	484	484000	truck transport	0
48313	485	485000	passenger ground transport	0
48313	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48313	521	52a000	monetary authorities and depository credit intermediation	45
48313	531	531ore	other real estate	31
48313	562	562000	waste management and remediation	0
48313	622	622000	hospitals	0
48313	712	712000	museums, historical sites, zoos, and parks	0
48313	721	721000	hotels and campgrounds	26
48315	113	113000	timber and raw forest products	0
48315	211	211000	unrefined oil and gas	7
48315	441	441000	vehicles and parts sales	0
48315	445	445000	food and beverage stores	0
48315	452	452000	general merchandise stores	0
48315	484	484000	truck transport	19
