id	rate
38027	0.0
38029	0.0
38031	0.0
38033	0.0
38035	0.0
38037	0.0
38039	0.0
38041	0.0
38043	0.0
38045	0.0
38047	0.0
38049	0.0
38051	0.0
38053	0.0
38055	0.0
38057	0.0
38059	0.0
38061	0.0
38063	0.0
38065	0.0
38067	0.0
38069	0.0
38071	0.0
38073	0.0
38075	0.0
38077	0.0
38079	0.0
38081	0.0
38083	0.0
38085	0.0
38087	0.0
38089	0.0
38091	0.0
38093	0.0
38095	0.0
38097	0.0
38099	0.0
38101	0.0
38103	0.0
38105	0.0
39001	0.0
39003	0.0
39005	0.0
39007	18.7
39009	0.0
39011	0.0
39013	0.0
39015	0.0
39017	21.3
39019	0.0
39021	0.0
39023	0.0
39025	24.4
39027	0.0
39029	18.9
39031	0.0
39033	0.0
39035	15.2
39037	0.0
39039	0.0
39041	21.3
39043	0.0
39045	22.3
39047	0.0
39049	16.0
39051	0.0
39053	0.0
39055	20.0
39057	17.8
39059	0.0
39061	20.0
39063	0.0
39065	0.0
39067	0.0
39069	0.0
39071	0.0
39073	0.0
39075	28.5
39077	0.0
39079	0.0
39081	0.0
39083	0.0
39085	18.2
39087	0.0
39089	21.4
39091	0.0
39093	13.5
39095	14.3
39097	0.0
39099	17.1
39101	0.0
39103	14.6
39105	0.0
39107	0.0
39109	21.3
39111	0.0
39113	18.6
39115	0.0
39117	0.0
39119	22.0
39121	0.0
39123	0.0
39125	0.0
39127	0.0
39129	0.0
39131	0.0
39133	19.2
39135	0.0
39137	0.0
39139	14.6
39141	0.0
39143	0.0
39145	0.0
39147	0.0
39149	0.0
39151	15.6
39153	19.6
39155	17.2
39157	0.0
39159	0.0
39161	0.0
39163	0.0
39165	20.6
39167	0.0
39169	19.4
39171	0.0
39173	16.3
39175	0.0
40001	0.0
40003	0.0
40005	0.0
40007	0.0
40009	0.0
40011	0.0
40013	0.0
40015	0.0
40017	16.7
40019	0.0
40021	0.0
40023	0.0
40025	0.0
40027	17.3
40029	0.0
40031	21.2
40033	0.0
40035	0.0
40037	0.0
40039	0.0
40041	0.0
40043	0.0
40045	0.0
40047	0.0
40049	0.0
40051	0.0
40053	0.0
40055	0.0
40057	0.0
40059	0.0
40061	0.0
40063	0.0
40065	0.0
40067	0.0
40069	0.0
40071	0.0
40073	0.0
40075	0.0
40077	0.0
40079	0.0
40081	0.0
40083	0.0
40085	0.0
40087	0.0
40089	0.0
40091	0.0
40093	0.0
40095	0.0
40097	0.0
40099	0.0
40101	0.0
40103	0.0
40105	0.0
40107	0.0
40109	16.0
40111	0.0
40113	0.0
40115	0.0
40117	0.0
40119	0.0
40121	0.0
40123	0.0
40125	0.0
40127	0.0
40129	0.0
40131	0.0
40133	0.0
40135	0.0
40137	0.0
40139	0.0
40141	0.0
40143	13.8
40145	0.0
40147	0.0
40149	0.0
40151	0.0
40153	0.0
41001	0.0
41003	0.0
41005	18.2
41007	0.0
41009	0.0
41011	0.0
41013	0.0
41015	0.0
41017	14.9
41019	0.0
41021	0.0
41023	0.0
41025	0.0
41027	0.0
41029	12.0
41031	0.0
41033	0.0
41035	0.0
41037	0.0
41039	18.5
41041	0.0
41043	16.5
41045	0.0
41047	18.9
41049	0.0
41051	17.0
41053	0.0
41055	0.0
41057	0.0
41059	0.0
41061	0.0
41063	0.0
41065	0.0
41067	20.8
41069	0.0
41071	0.0
42001	0.0
42003	19.5
42005	0.0
42007	16.7
42009	0.0
42011	16.6
42013	17.7
42015	30.1
42017	22.7
42019	23.8
42021	18.5
42023	0.0
42025	0.0
42027	15.9
42029	16.6
42031	0.0
42033	0.0
42035	0.0
42037	0.0
42039	0.0
42041	18.0
42043	14.9
42045	18.9
42047	0.0
42049	16.3
42051	15.2
42053	0.0
42055	18.7
42057	0.0
42059	0.0
42061	0.0
42063	0.0
42065	0.0
42067	0.0
42069	14.9
42071	13.5
42073	0.0
42075	19.2
42077	17.3
42079	14.1
42081	23.1
42083	0.0
42085	0.0
42087	0.0
42089	17.6
42091	18.9
42093	0.0
42095	19.0
42097	0.0
42099	39.0
42101	17.7
42103	0.0
42105	0.0
42107	0.0
42109	0.0
42111	0.0
42113	0.0
42115	0.0
42117	0.0
42119	0.0
42121	0.0
42123	0.0
42125	17.4
42127	0.0
42129	16.3
42131	0.0
42133	17.8
44001	0.0
44003	21.6
44005	0.0
44007	16.2
44009	23.9
45001	0.0
45003	17.2
45005	0.0
45007	11.9
45009	0.0
45011	0.0
45013	12.7
45015	15.9
45017	0.0
45019	12.6
45021	0.0
45023	0.0
45025	0.0
45027	0.0
45029	0.0
45031	0.0
45033	0.0
45035	11.6
45037	0.0
45039	0.0
45041	12.9
45043	0.0
45045	17.2
45047	0.0
45049	0.0
45051	16.2
45053	0.0
45055	0.0
45057	0.0
45059	0.0
45061	0.0
45063	22.9
45065	0.0
45067	0.0
45069	0.0
45071	0.0
45073	0.0
45075	0.0
45077	0.0
45079	15.8
45081	0.0
45083	13.3
45085	15.9
45087	0.0
45089	0.0
45091	15.6
46003	0.0
46005	0.0
46007	0.0
46009	0.0
46011	0.0
46013	0.0
46015	0.0
46017	0.0
46019	0.0
46021	0.0
46023	0.0
46025	0.0
46027	0.0
46029	0.0
46031	0.0
46033	0.0
46035	0.0
46037	0.0
46039	0.0
46041	0.0
46043	0.0
46045	0.0
46047	0.0
46049	0.0
46051	0.0
46053	0.0
46055	0.0
46057	0.0
46059	0.0
46061	0.0
46063	0.0
46065	0.0
46067	0.0
46069	0.0
46071	0.0
46073	0.0
46075	0.0
46077	0.0
46079	0.0
46081	0.0
46083	0.0
46085	0.0
46087	0.0
46089	0.0
46091	0.0
46093	0.0
46095	0.0
46097	0.0
46099	17.7
46101	0.0
46103	0.0
46105	0.0
46107	0.0
46109	0.0
46111	0.0
46113	0.0
46115	0.0
46117	0.0
46119	0.0
46121	0.0
46123	0.0
46125	0.0
46127	0.0
46129	0.0
46135	0.0
46137	0.0
47001	0.0
47003	0.0
47005	0.0
47007	0.0
47009	22.2
47011	19.0
47013	0.0
47015	0.0
47017	0.0
47019	0.0
47021	0.0
47023	0.0
47025	0.0
47027	0.0
47029	0.0
47031	0.0
47033	0.0
47035	0.0
47037	16.1
47039	0.0
47041	0.0
47043	0.0
47045	0.0
47047	0.0
47049	0.0
47051	0.0
47053	0.0
47055	0.0
47057	0.0
47059	0.0
47061	0.0
47063	0.0
47065	13.8
47067	0.0
47069	0.0
47071	0.0
47073	0.0
47075	0.0
47077	0.0
47079	0.0
47081	0.0
47083	0.0
47085	0.0
47087	0.0
47089	0.0
47091	0.0
47093	16.7
47095	0.0
47097	0.0
47099	38.5
47101	0.0
47103	0.0
47105	0.0
47107	0.0
47109	0.0
47111	0.0
47113	0.0
47115	0.0
47117	0.0
47119	27.6
47121	0.0
47123	0.0
47125	17.0
47127	0.0
47129	0.0
47131	0.0
47133	0.0
47135	0.0
47137	0.0
47139	0.0
47141	0.0
47143	0.0
47145	0.0
47147	0.0
47149	18.8
47151	0.0
47153	0.0
47155	0.0
47157	17.2
47159	0.0
47161	0.0
47163	14.9
47165	14.6
47167	0.0
47169	0.0
47171	0.0
47173	0.0
47175	0.0
47177	0.0
47179	24.4
47181	0.0
47183	0.0
47185	0.0
47187	24.9
47189	16.9
48001	0.0
48003	0.0
48005	0.0
48007	0.0
48009	0.0
48011	0.0
48013	0.0
48015	0.0
48017	0.0
48019	0.0
48021	0.0
48023	0.0
48025	0.0
48027	16.8
48029	17.8
48031	0.0
48033	0.0
48035	0.0
48037	0.0
48039	18.9
48041	16.5
48043	0.0
48045	0.0
48047	0.0
48049	0.0
48051	0.0
48053	0.0
48055	0.0
48057	0.0
48059	0.0
48061	17.7
48063	0.0
48065	0.0
48067	0.0
48069	0.0
48071	0.0
48073	0.0
48075	0.0
48077	0.0
48079	0.0
48081	0.0
48083	0.0
48085	21.4
48087	0.0
48089	0.0
48091	20.7
48093	0.0
48095	0.0
48097	0.0
48099	25.1
48101	0.0
48103	0.0
48105	0.0
48107	0.0
48109	0.0
48111	0.0
48113	16.6
48115	0.0
48117	0.0
48119	0.0
48121	16.9
48123	0.0
48125	0.0
48127	0.0
48129	0.0
48131	0.0
48133	0.0
48135	12.7
48137	0.0
48139	20.1
48141	22.6
48143	0.0
48145	0.0
48147	0.0
48149	0.0
48151	0.0
48153	0.0
48155	0.0
48157	19.5
48159	0.0
48161	0.0
48163	0.0
48165	0.0
48167	18.1
48169	0.0
48171	0.0
48173	0.0
48175	0.0
48177	0.0
48179	0.0
48181	15.5
48183	24.5
48185	0.0
48187	20.2
48189	0.0
48191	0.0
48193	0.0
48195	0.0
48197	0.0
48199	0.0
48201	19.3
48203	0.0
48205	0.0
48207	0.0
48209	22.0
48211	0.0
48213	28.0
48215	18.2
48217	0.0
48219	0.0
48221	0.0
48223	0.0
48225	0.0
48227	0.0
48229	0.0
48231	19.4
48233	0.0
48235	0.0
48237	0.0
48239	0.0
48241	0.0
48243	0.0
48245	16.2
48247	0.0
48249	0.0
48251	21.4
48253	0.0
48255	0.0
48257	0.0
48259	0.0
48261	0.0
48263	0.0
48265	0.0
48267	0.0
48269	0.0
48271	0.0
48273	0.0
48275	0.0
48277	0.0
48279	0.0
48281	0.0
48283	0.0
48285	0.0
48287	0.0
48289	0.0
48291	0.0
48293	0.0
48295	0.0
48297	0.0
48299	0.0
48301	0.0
48303	17.6
48305	0.0
48307	0.0
48309	17.3
48311	0.0
48313	0.0
48315	0.0
48317	0.0
48319	0.0
48321	0.0
48323	0.0
48325	0.0
48327	0.0
48329	16.4
48331	0.0
48333	0.0
48335	0.0
48337	0.0
48339	16.9
48341	0.0
48343	0.0
48345	0.0
48347	0.0
48349	0.0
48351	0.0
48353	0.0
48355	16.3
48357	0.0
48359	0.0
48361	0.0
48363	0.0
48365	0.0
48367	17.3
48369	0.0
48371	0.0
48373	0.0
48375	15.0
48377	0.0
48379	0.0
48381	17.6
48383	0.0
48385	0.0
48387	0.0
48389	0.0
48391	0.0
48393	0.0
48395	0.0
48397	16.0
48399	0.0
48401	38.9
48403	0.0
48405	0.0
48407	0.0
48409	0.0
48411	0.0
48413	0.0
48415	0.0
48417	0.0
48419	0.0
48421	0.0
48423	19.2
48425	0.0
48427	29.6
48429	0.0
48431	0.0
48433	0.0
48435	0.0
48437	0.0
48439	18.4
48441	17.4
48443	0.0
48445	0.0
48447	0.0
48449	0.0
48451	17.0
48453	18.6
48455	0.0
48457	0.0
48459	0.0
48461	0.0
48463	0.0
48465	0.0
48467	33.4
48469	21.1
48471	0.0
48473	0.0
48475	0.0
48477	0.0
48479	15.0
48481	0.0
48483	0.0
48485	18.7
48487	0.0
48489	0.0
48491	14.8
48493	0.0
48495	0.0
48497	28.2
48499	0.0
48501	0.0
48503	0.0
48505	0.0
48507	0.0
49001	0.0
49003	0.0
49005	18.1
49007	0.0
49009	0.0
49011	16.9
49013	0.0
49015	0.0
49017	0.0
49019	0.0
49021	0.0
49023	0.0
49025	0.0
49027	0.0
49029	0.0
49031	0.0
49033	0.0
49035	17.1
49037	0.0
49039	0.0
49041	0.0
49043	0.0
49045	0.0
49047	0.0
49049	15.8
49051	0.0
49053	15.2
49055	0.0
49057	12.4
50001	0.0
50003	0.0
50005	0.0
50007	15.6
50009	0.0
50011	0.0
50013	0.0
50015	0.0
50017	0.0
50019	0.0
50021	0.0
50023	0.0
50025	0.0
50027	0.0
51001	0.0
51003	0.0
51005	0.0
51007	0.0
51009	0.0
51011	0.0
51013	20.5
51015	0.0
51017	0.0
51021	0.0
51023	0.0
51025	0.0
51027	0.0
51029	0.0
51031	0.0
51033	0.0
51035	0.0
51036	0.0
51037	0.0
51041	14.7
51043	0.0
51045	0.0
51047	0.0
51049	0.0
51051	0.0
51053	0.0
51057	0.0
51059	15.2
51061	0.0
51063	0.0
51065	0.0
51067	0.0
51069	0.0
51071	0.0
51073	0.0
51075	0.0
51077	0.0
51079	0.0
51081	0.0
51083	0.0
51085	21.0
51087	13.7
51089	0.0
51091	0.0
51093	0.0
51095	0.0
51097	0.0
51099	0.0
51101	0.0
51103	0.0
51105	0.0
51107	17.0
51109	0.0
51111	0.0
51113	0.0
51115	0.0
51117	0.0
51119	0.0
51121	0.0
51125	0.0
51127	0.0
51131	0.0
51133	0.0
51135	0.0
51137	0.0
51139	0.0
51141	0.0
51143	0.0
51145	0.0
51147	0.0
51149	0.0
51153	15.3
51155	0.0
51157	0.0
51159	0.0
51161	0.0
51163	0.0
51165	0.0
51167	0.0
51169	0.0
51171	0.0
51173	0.0
51175	0.0
51177	12.5
51179	16.8
51181	0.0
51183	0.0
51185	0.0
51187	0.0
51191	0.0
51193	0.0
51195	0.0
51197	0.0
51199	0.0
51510	15.5
51520	0.0
51530	0.0
51540	0.0
51550	8.6
51570	0.0
51580	0.0
51590	0.0
51595	0.0
51600	0.0
51610	0.0
51620	0.0
51630	0.0
51640	0.0
51650	0.0
51660	0.0
51670	0.0
51678	0.0
51680	0.0
51683	0.0
51685	0.0
51690	0.0
51700	10.3
51710	11.7
51720	0.0
51730	0.0
51735	0.0
51740	0.0
51750	0.0
51760	16.4
51770	22.8
51775	0.0
51790	0.0
51800	0.0
51810	9.7
51820	0.0
51830	0.0
51840	0.0
53001	0.0
53003	0.0
53005	18.6
53007	25.0
53009	0.0
53011	18.0
53013	0.0
53015	24.8
53017	0.0
53019	0.0
53021	15.6
53023	0.0
53025	21.1
53027	0.0
53029	0.0
53031	0.0
53033	17.9
53035	15.2
53037	0.0
53039	0.0
53041	0.0
53043	0.0
53045	0.0
53047	0.0
53049	0.0
53051	0.0
53053	20.3
53055	0.0
53057	17.9
53059	0.0
53061	16.8
53063	18.9
53065	0.0
53067	22.6
53069	0.0
53071	0.0
53073	19.9
53075	0.0
53077	17.0
54001	0.0
54003	16.3
54005	0.0
54007	0.0
54009	0.0
54011	0.0
54013	0.0
54015	0.0
54017	0.0
54019	0.0
54021	0.0
54023	0.0
54025	0.0
54027	0.0
54029	0.0
54031	0.0
54033	0.0
54035	0.0
54037	0.0
54039	14.9
54041	0.0
54043	0.0
54045	0.0
54047	0.0
54049	0.0
54051	0.0
54053	0.0
54055	0.0
54057	0.0
54059	0.0
54061	0.0
54063	0.0
54065	0.0
54067	0.0
54069	0.0
54071	0.0
54073	0.0
54075	0.0
54077	0.0
54079	0.0
54081	0.0
54083	0.0
54085	0.0
54087	0.0
54089	0.0
54091	0.0
54093	0.0
54095	0.0
54097	0.0
54099	0.0
54101	0.0
54103	0.0
54105	0.0
54107	0.0
54109	0.0
55001	0.0
55003	0.0
55005	0.0
55007	0.0
55009	21.0
55011	0.0
55013	0.0
55015	0.0
55017	0.0
55019	0.0
55021	0.0
55023	0.0
55025	20.3
55027	21.8
55029	0.0
55031	0.0
55033	0.0
55035	0.0
55037	0.0
55039	18.9
55041	0.0
55043	0.0
55045	0.0
55047	0.0
55049	0.0
55051	0.0
55053	0.0
55055	0.0
55057	0.0
55059	15.9
55061	0.0
55063	0.0
55065	0.0
55067	0.0
55069	0.0
55071	27.1
55073	17.0
55075	0.0
55077	0.0
55078	0.0
55079	16.9
55081	0.0
55083	0.0
55085	0.0
55087	12.1
55089	21.2
55091	0.0
55093	0.0
55095	0.0
55097	0.0
55099	0.0
55101	15.2
55103	0.0
55105	17.7
55107	0.0
55109	0.0
55111	0.0
55113	0.0
55115	0.0
55117	17.7
55119	0.0
55121	0.0
55123	0.0
55125	0.0
55127	19.4
55129	0.0
55131	16.0
55133	19.0
55135	0.0
55137	0.0
55139	16.3
55141	0.0
56001	0.0
56003	0.0
56005	0.0
56007	0.0
56009	0.0
56011	0.0
56013	0.0
56015	0.0
56017	0.0
56019	0.0
56021	19.5
56023	0.0
56025	0.0
56027	0.0
56029	0.0
56031	0.0
56033	0.0
56035	0.0
56037	0.0
56039	0.0
56041	0.0
56043	0.0
56045	0.0
