"NAME","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"Puerto Rico","2017","23611","Residential building construction","480","4398","86542","72",
"Puerto Rico","2017","23811","Poured concrete foundation and structure contractors","54","564","9236","72",
"Puerto Rico","2017","238110","Poured concrete foundation and structure contractors","54","564","9236","72",
"Puerto Rico","2017","3111","Animal food manufacturing","17","447","15644","72",
"Puerto Rico","2017","31111","Animal food manufacturing","17","447","15644","72",
"Puerto Rico","2017","311119","Other animal food manufacturing","17","447","15644","72",
"Puerto Rico","2017","3112","Grain and oilseed milling","7","134","3381","72",
"Puerto Rico","2017","315220","Men's and boys' cut and sew apparel manufacturing","20","2469","32368","72",
"Puerto Rico","2017","31524","Women's, girls', and infants' cut and sew apparel manufacturing","16","690","11270","72",
"Puerto Rico","2017","315240","Women's, girls', and infants' cut and sew apparel manufacturing","16","690","11270","72",
"Puerto Rico","2017","31528","Other cut and sew apparel manufacturing","3","0","0","72",
"Puerto Rico","2017","315280","Other cut and sew apparel manufacturing","3","0","0","72",
"Puerto Rico","2017","3159","Apparel accessories and other apparel manufacturing","3","0","0","72",
"Puerto Rico","2017","31599","Apparel accessories and other apparel manufacturing","3","0","0","72",
"Puerto Rico","2017","315990","Apparel accessories and other apparel manufacturing","3","0","0","72",
"Puerto Rico","2017","316","Leather and allied product manufacturing","8","1237","19213","72",
"Puerto Rico","2017","327215","Glass product manufacturing made of purchased glass","4","19","399","72",
"Puerto Rico","2017","3273","Cement and concrete product manufacturing","85","1366","34243","72",
"Puerto Rico","2017","32731","Cement manufacturing","8","270","11436","72",
"Puerto Rico","2017","327310","Cement manufacturing","8","270","11436","72",
"Puerto Rico","2017","32732","Ready-mix concrete manufacturing","42","501","11574","72",
"Puerto Rico","2017","236115","New single-family housing construction (except for-sale builders)","214","2216","44933","72",
"Puerto Rico","2017","23812","Structural steel and precast concrete contractors","18","87","1683","72",
"Puerto Rico","2017","238120","Structural steel and precast concrete contractors","18","87","1683","72",
"Puerto Rico","2017","23814","Masonry contractors","10","113","2172","72",
"Puerto Rico","2017","238140","Masonry contractors","10","113","2172","72",
"Puerto Rico","2017","31121","Flour milling and malt manufacturing","6","78","2123","72",
"Puerto Rico","2017","311211","Flour milling","5","27","264","72",
"Puerto Rico","2017","3113","Sugar and confectionery product manufacturing","23","323","6674","72",
"Puerto Rico","2017","31131","Sugar manufacturing","3","0","0","72",
"Puerto Rico","2017","31134","Nonchocolate confectionery manufacturing","16","240","4293","72",
"Puerto Rico","2017","311340","Nonchocolate confectionery manufacturing","16","240","4293","72",
"Puerto Rico","2017","3162","Footwear manufacturing","4","0","0","72",
"Puerto Rico","2017","31621","Footwear manufacturing","4","0","0","72",
"Puerto Rico","2017","316210","Footwear manufacturing","4","0","0","72",
"Puerto Rico","2017","3169","Other leather and allied product manufacturing","4","0","0","72",
"Puerto Rico","2017","31699","Other leather and allied product manufacturing","4","0","0","72",
"Puerto Rico","2017","316998","All other leather good and allied product manufacturing","3","0","0","72",
"Puerto Rico","2017","321","Wood product manufacturing","44","569","11471","72",
"Puerto Rico","2017","3211","Sawmills and wood preservation","6","71","1915","72",
"Puerto Rico","2017","32111","Sawmills and wood preservation","6","71","1915","72",
"Puerto Rico","2017","321114","Wood preservation","5","48","1415","72",
"Puerto Rico","2017","3219","Other wood product manufacturing","38","498","9556","72",
"Puerto Rico","2017","327320","Ready-mix concrete manufacturing","42","501","11574","72",
"Puerto Rico","2017","32733","Concrete pipe, brick, and block manufacturing","15","126","2112","72",
"Puerto Rico","2017","236116","New multifamily housing construction (except for-sale builders)","25","227","5979","72",
"Puerto Rico","2017","23815","Glass and glazing contractors","8","70","1351","72",
"Puerto Rico","2017","238150","Glass and glazing contractors","8","70","1351","72",
"Puerto Rico","2017","23816","Roofing contractors","79","598","15678","72",
"Puerto Rico","2017","238160","Roofing contractors","79","598","15678","72",
"Puerto Rico","2017","31135","Chocolate and chocolate confectionery manufacturing","4","28","350","72",
"Puerto Rico","2017","311352","Confectionery manufacturing from purchased chocolate","4","28","350","72",
"Puerto Rico","2017","3114","Fruit and vegetable preserving and specialty food manufacturing","18","614","12983","72",
"Puerto Rico","2017","31141","Frozen food manufacturing","9","516","10819","72",
"Puerto Rico","2017","311412","Frozen specialty food manufacturing","8","370","7066","72",
"Puerto Rico","2017","31142","Fruit and vegetable canning, pickling, and drying","9","98","2164","72",
"Puerto Rico","2017","311421","Fruit and vegetable canning","7","89","2002","72",
"Puerto Rico","2017","3115","Dairy product manufacturing","20","1535","50887","72",
"Puerto Rico","2017","32191","Millwork","18","182","2968","72",
"Puerto Rico","2017","321911","Wood window and door manufacturing","15","135","1975","72",
"Puerto Rico","2017","32192","Wood container and pallet manufacturing","7","118","2547","72",
"Puerto Rico","2017","321920","Wood container and pallet manufacturing","7","118","2547","72",
"Puerto Rico","2017","32199","All other wood product manufacturing","13","198","4041","72",
"Puerto Rico","2017","327331","Concrete block and brick manufacturing","13","112","1885","72",
"Puerto Rico","2017","32739","Other concrete product manufacturing","20","469","9121","72",
"Puerto Rico","2017","327390","Other concrete product manufacturing","20","469","9121","72",
"Puerto Rico","2017","3279","Other nonmetallic mineral product manufacturing","8","60","1043","72",
"Puerto Rico","2017","32799","All other nonmetallic mineral product manufacturing","8","60","1043","72",
"Puerto Rico","2017","236117","New housing for-sale builders","4","14","170","72",
"Puerto Rico","2017","236118","Residential remodelers","237","1941","35460","72",
"Puerto Rico","2017","2362","Nonresidential building construction","277","4706","98256","72",
"Puerto Rico","2017","23819","Other foundation, structure, and building exterior contractors","13","27","576","72",
"Puerto Rico","2017","238190","Other foundation, structure, and building exterior contractors","13","27","576","72",
"Puerto Rico","2017","2382","Building equipment contractors","465","5528","156203","72",
"Puerto Rico","2017","31151","Dairy product (except frozen) manufacturing","13","1495","50443","72",
"Puerto Rico","2017","311511","Fluid milk manufacturing","7","0","0","72",
"Puerto Rico","2017","311513","Cheese manufacturing","5","0","0","72",
"Puerto Rico","2017","31152","Ice cream and frozen dessert manufacturing","7","40","444","72",
"Puerto Rico","2017","311520","Ice cream and frozen dessert manufacturing","7","40","444","72",
"Puerto Rico","2017","3116","Animal slaughtering and processing","14","835","15892","72",
"Puerto Rico","2017","31161","Animal slaughtering and processing","14","835","15892","72",
"Puerto Rico","2017","321992","Prefabricated wood building manufacturing","3","0","0","72",
"Puerto Rico","2017","321999","All other miscellaneous wood product manufacturing","9","65","1160","72",
"Puerto Rico","2017","322","Paper manufacturing","21","679","17161","72",
"Puerto Rico","2017","3221","Pulp, paper, and paperboard mills","3","0","0","72",
"Puerto Rico","2017","3222","Converted paper product manufacturing","18","579","16098","72",
"Puerto Rico","2017","32221","Paperboard container manufacturing","7","416","12715","72",
"Puerto Rico","2017","327991","Cut stone and stone product manufacturing","8","60","1043","72",
"Puerto Rico","2017","331","Primary metal manufacturing","26","286","5705","72",
"Puerto Rico","2017","3311","Iron and steel mills and ferroalloy manufacturing","13","191","4166","72",
"Puerto Rico","2017","33111","Iron and steel mills and ferroalloy manufacturing","13","191","4166","72",
"Puerto Rico","2017","331110","Iron and steel mills and ferroalloy manufacturing","13","191","4166","72",
"Puerto Rico","2017","23621","Industrial building construction","43","1268","27668","72",
"Puerto Rico","2017","23821","Electrical contractors and other wiring installation contractors","254","3579","103717","72",
"Puerto Rico","2017","311611","Animal (except poultry) slaughtering","4","45","673","72",
"Puerto Rico","2017","311612","Meat processed from carcasses","8","306","5144","72",
"Puerto Rico","2017","3118","Bakeries and tortilla manufacturing","398","5449","96626","72",
"Puerto Rico","2017","322211","Corrugated and solid fiber box manufacturing","3","0","0","72",
"Puerto Rico","2017","322212","Folding paperboard box manufacturing","3","106","1975","72",
"Puerto Rico","2017","32222","Paper bag and coated and treated paper manufacturing","4","77","1362","72",
"Puerto Rico","2017","322220","Paper bag and coated and treated paper manufacturing","4","77","1362","72",
"Puerto Rico","2017","32223","Stationery product manufacturing","5","76","1625","72",
"Puerto Rico","2017","322230","Stationery product manufacturing","5","76","1625","72",
"Puerto Rico","2017","323","Printing and related support activities","127","1669","46236","72",
"Puerto Rico","2017","3231","Printing and related support activities","127","1669","46236","72",
"Puerto Rico","2017","3312","Steel product manufacturing from purchased steel","5","34","666","72",
"Puerto Rico","2017","33122","Rolling and drawing of purchased steel","3","13","185","72",
"Puerto Rico","2017","3315","Foundries","5","54","760","72",
"Puerto Rico","2017","33151","Ferrous metal foundries","3","0","0","72",
"Puerto Rico","2017","332","Fabricated metal product manufacturing","184","3064","67028","72",
"Puerto Rico","2017","236210","Industrial building construction","43","1268","27668","72",
"Puerto Rico","2017","23622","Commercial and institutional building construction","234","3438","70588","72",
"Puerto Rico","2017","238210","Electrical contractors and other wiring installation contractors","254","3579","103717","72",
"Puerto Rico","2017","31181","Bread and bakery product manufacturing","377","4908","84180","72",
"Puerto Rico","2017","311811","Retail bakeries","286","2191","23997","72",
"Puerto Rico","2017","32311","Printing","118","1584","44160","72",
"Puerto Rico","2017","3321","Forging and stamping","7","163","3796","72",
"Puerto Rico","2017","33211","Forging and stamping","7","163","3796","72",
"Puerto Rico","2017","332119","Metal crown, closure, and other metal stamping (except automotive)","3","24","648","72",
"Puerto Rico","2017","3323","Architectural and structural metals manufacturing","96","1733","34076","72",
"Puerto Rico","2017","236220","Commercial and institutional building construction","234","3438","70588","72",
"Puerto Rico","2017","23822","Plumbing, heating, and air-conditioning contractors","169","1507","34398","72",
"Puerto Rico","2017","311812","Commercial bakeries","83","2677","59821","72",
"Puerto Rico","2017","323111","Commercial printing (except screen and books)","109","1540","43498","72",
"Puerto Rico","2017","323113","Commercial screen printing","8","21","297","72",
"Puerto Rico","2017","32312","Support activities for printing","9","85","2076","72",
"Puerto Rico","2017","323120","Support activities for printing","9","85","2076","72",
"Puerto Rico","2017","33231","Plate work and fabricated structural product manufacturing","14","345","7624","72",
"Puerto Rico","2017","332312","Fabricated structural metal manufacturing","10","161","3066","72",
"Puerto Rico","2017","33232","Ornamental and architectural metal products manufacturing","82","1388","26452","72",
"Puerto Rico","2017","00","Total for all sectors","43688","676266","17228629","72",
"Puerto Rico","2017","237","Heavy and civil engineering construction","168","2541","66223","72",
"Puerto Rico","2017","238220","Plumbing, heating, and air-conditioning contractors","169","1507","34398","72",
"Puerto Rico","2017","311813","Frozen cakes, pies, and other pastries manufacturing","8","40","362","72",
"Puerto Rico","2017","31182","Cookie, cracker, and pasta manufacturing","16","490","11645","72",
"Puerto Rico","2017","311821","Cookie and cracker manufacturing","6","302","6834","72",
"Puerto Rico","2017","311824","Dry pasta, dough, and flour mixes manufacturing from purchased flour","10","188","4811","72",
"Puerto Rico","2017","31183","Tortilla manufacturing","5","51","801","72",
"Puerto Rico","2017","311830","Tortilla manufacturing","5","51","801","72",
"Puerto Rico","2017","3119","Other food manufacturing","39","1485","59815","72",
"Puerto Rico","2017","324","Petroleum and coal products manufacturing","17","135","3464","72",
"Puerto Rico","2017","3241","Petroleum and coal products manufacturing","17","135","3464","72",
"Puerto Rico","2017","32412","Asphalt paving, roofing, and saturated materials manufacturing","13","118","3021","72",
"Puerto Rico","2017","324121","Asphalt paving mixture and block manufacturing","13","118","3021","72",
"Puerto Rico","2017","332321","Metal window and door manufacturing","49","715","11998","72",
"Puerto Rico","2017","332322","Sheet metal work manufacturing","17","585","12889","72",
"Puerto Rico","2017","332323","Ornamental and architectural metal work manufacturing","16","88","1565","72",
"Puerto Rico","2017","3324","Boiler, tank, and shipping container manufacturing","13","339","11268","72",
"Puerto Rico","2017","2371","Utility system construction","57","433","10044","72",
"Puerto Rico","2017","23711","Water and sewer line and related structures construction","32","315","5889","72",
"Puerto Rico","2017","23829","Other building equipment contractors","42","442","18088","72",
"Puerto Rico","2017","238290","Other building equipment contractors","42","442","18088","72",
"Puerto Rico","2017","31191","Snack food manufacturing","5","0","0","72",
"Puerto Rico","2017","311919","Other snack food manufacturing","5","0","0","72",
"Puerto Rico","2017","31192","Coffee and tea manufacturing","5","186","4991","72",
"Puerto Rico","2017","311920","Coffee and tea manufacturing","5","186","4991","72",
"Puerto Rico","2017","31193","Flavoring syrup and concentrate manufacturing","3","0","0","72",
"Puerto Rico","2017","311930","Flavoring syrup and concentrate manufacturing","3","0","0","72",
"Puerto Rico","2017","31194","Seasoning and dressing manufacturing","8","50","751","72",
"Puerto Rico","2017","311942","Spice and extract manufacturing","7","42","592","72",
"Puerto Rico","2017","31199","All other food manufacturing","18","531","13903","72",
"Puerto Rico","2017","325","Chemical manufacturing","108","19333","1222149","72",
"Puerto Rico","2017","3251","Basic chemical manufacturing","10","232","9172","72",
"Puerto Rico","2017","33242","Metal tank (heavy gauge) manufacturing","3","112","3176","72",
"Puerto Rico","2017","332420","Metal tank (heavy gauge) manufacturing","3","112","3176","72",
"Puerto Rico","2017","33243","Metal can, box, and other metal container (light gauge) manufacturing","8","176","6511","72",
"Puerto Rico","2017","332431","Metal can manufacturing","6","145","5860","72",
"Puerto Rico","2017","3327","Machine shops; turned product; and screw, nut, and bolt manufacturing","34","209","4242","72",
"Puerto Rico","2017","33271","Machine shops","23","87","1319","72",
"Puerto Rico","2017","11","Agriculture, forestry, fishing and hunting","12","123","1107","72",
"Puerto Rico","2017","113","Forestry and logging","3","2","120","72",
"Puerto Rico","2017","115","Support activities for agriculture and forestry","9","121","987","72",
"Puerto Rico","2017","1151","Support activities for crop production","4","90","769","72",
"Puerto Rico","2017","11511","Support activities for crop production","4","90","769","72",
"Puerto Rico","2017","1152","Support activities for animal production","4","26","161","72",
"Puerto Rico","2017","11521","Support activities for animal production","4","26","161","72",
"Puerto Rico","2017","115210","Support activities for animal production","4","26","161","72",
"Puerto Rico","2017","21","Mining, quarrying, and oil and gas extraction","39","477","9105","72",
"Puerto Rico","2017","237110","Water and sewer line and related structures construction","32","315","5889","72",
"Puerto Rico","2017","23712","Oil and gas pipeline and related structures construction","3","14","491","72",
"Puerto Rico","2017","237120","Oil and gas pipeline and related structures construction","3","14","491","72",
"Puerto Rico","2017","23713","Power and communication line and related structures construction","22","104","3664","72",
"Puerto Rico","2017","2383","Building finishing contractors","103","829","13795","72",
"Puerto Rico","2017","23831","Drywall and insulation contractors","19","295","4894","72",
"Puerto Rico","2017","238310","Drywall and insulation contractors","19","295","4894","72",
"Puerto Rico","2017","311991","Perishable prepared food manufacturing","7","261","5416","72",
"Puerto Rico","2017","311999","All other miscellaneous food manufacturing","11","270","8487","72",
"Puerto Rico","2017","312","Beverage and tobacco product manufacturing","69","2147","82636","72",
"Puerto Rico","2017","3121","Beverage manufacturing","66","1754","72622","72",
"Puerto Rico","2017","32512","Industrial gas manufacturing","4","0","0","72",
"Puerto Rico","2017","325120","Industrial gas manufacturing","4","0","0","72",
"Puerto Rico","2017","32519","Other basic organic chemical manufacturing","3","46","1316","72",
"Puerto Rico","2017","325199","All other basic organic chemical manufacturing","3","46","1316","72",
"Puerto Rico","2017","3252","Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing","3","0","0","72",
"Puerto Rico","2017","32521","Resin and synthetic rubber manufacturing","3","0","0","72",
"Puerto Rico","2017","325211","Plastics material and resin manufacturing","3","0","0","72",
"Puerto Rico","2017","3253","Pesticide, fertilizer, and other agricultural chemical manufacturing","3","0","0","72",
"Puerto Rico","2017","3254","Pharmaceutical and medicine manufacturing","45","15941","1095283","72",
"Puerto Rico","2017","32541","Pharmaceutical and medicine manufacturing","45","15941","1095283","72",
"Puerto Rico","2017","332710","Machine shops","23","87","1319","72",
"Puerto Rico","2017","33272","Turned product and screw, nut, and bolt manufacturing","11","122","2923","72",
"Puerto Rico","2017","332721","Precision turned product manufacturing","10","117","2763","72",
"Puerto Rico","2017","3328","Coating, engraving, heat treating, and allied activities","6","124","2808","72",
"Puerto Rico","2017","33281","Coating, engraving, heat treating, and allied activities","6","124","2808","72",
"Puerto Rico","2017","332812","Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers","3","0","0","72",
"Puerto Rico","2017","3329","Other fabricated metal product manufacturing","23","405","9061","72",
"Puerto Rico","2017","212","Mining (except oil and gas)","34","459","8651","72",
"Puerto Rico","2017","2123","Nonmetallic mineral mining and quarrying","34","459","8651","72",
"Puerto Rico","2017","21231","Stone mining and quarrying","11","73","1348","72",
"Puerto Rico","2017","237130","Power and communication line and related structures construction","22","104","3664","72",
"Puerto Rico","2017","2372","Land subdivision","35","220","3957","72",
"Puerto Rico","2017","23721","Land subdivision","35","220","3957","72",
"Puerto Rico","2017","23832","Painting and wall covering contractors","36","254","4210","72",
"Puerto Rico","2017","238320","Painting and wall covering contractors","36","254","4210","72",
"Puerto Rico","2017","31211","Soft drink and ice manufacturing","50","933","33747","72",
"Puerto Rico","2017","325411","Medicinal and botanical manufacturing","3","0","0","72",
"Puerto Rico","2017","325412","Pharmaceutical preparation manufacturing","40","14941","1029196","72",
"Puerto Rico","2017","3255","Paint, coating, and adhesive manufacturing","17","1450","39930","72",
"Puerto Rico","2017","33291","Metal valve manufacturing","5","84","1693","72",
"Puerto Rico","2017","332911","Industrial valve manufacturing","4","0","0","72",
"Puerto Rico","2017","33299","All other fabricated metal product manufacturing","18","321","7368","72",
"Puerto Rico","2017","332999","All other miscellaneous fabricated metal product manufacturing","11","171","3455","72",
"Puerto Rico","2017","333","Machinery manufacturing","50","2130","62914","72",
"Puerto Rico","2017","212311","Dimension stone mining and quarrying","5","25","468","72",
"Puerto Rico","2017","212319","Other crushed and broken stone mining and quarrying","6","48","880","72",
"Puerto Rico","2017","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","23","386","7303","72",
"Puerto Rico","2017","212321","Construction sand and gravel mining","22","345","6065","72",
"Puerto Rico","2017","237210","Land subdivision","35","220","3957","72",
"Puerto Rico","2017","2373","Highway, street, and bridge construction","57","1758","41283","72",
"Puerto Rico","2017","23833","Flooring contractors","13","83","1508","72",
"Puerto Rico","2017","238330","Flooring contractors","13","83","1508","72",
"Puerto Rico","2017","23834","Tile and terrazzo contractors","5","65","979","72",
"Puerto Rico","2017","238340","Tile and terrazzo contractors","5","65","979","72",
"Puerto Rico","2017","23835","Finish carpentry contractors","21","75","1227","72",
"Puerto Rico","2017","238350","Finish carpentry contractors","21","75","1227","72",
"Puerto Rico","2017","312111","Soft drink manufacturing","7","602","28365","72",
"Puerto Rico","2017","312112","Bottled water manufacturing","20","73","1035","72",
"Puerto Rico","2017","312113","Ice manufacturing","23","258","4347","72",
"Puerto Rico","2017","31212","Breweries","3","0","0","72",
"Puerto Rico","2017","312120","Breweries","3","0","0","72",
"Puerto Rico","2017","31213","Wineries","6","108","2136","72",
"Puerto Rico","2017","312130","Wineries","6","108","2136","72",
"Puerto Rico","2017","31214","Distilleries","7","435","22038","72",
"Puerto Rico","2017","312140","Distilleries","7","435","22038","72",
"Puerto Rico","2017","3122","Tobacco manufacturing","3","0","0","72",
"Puerto Rico","2017","31223","Tobacco manufacturing","3","0","0","72",
"Puerto Rico","2017","32551","Paint and coating manufacturing","11","1114","29454","72",
"Puerto Rico","2017","325510","Paint and coating manufacturing","11","1114","29454","72",
"Puerto Rico","2017","32552","Adhesive manufacturing","6","336","10476","72",
"Puerto Rico","2017","325520","Adhesive manufacturing","6","336","10476","72",
"Puerto Rico","2017","3256","Soap, cleaning compound, and toilet preparation manufacturing","19","909","41529","72",
"Puerto Rico","2017","32561","Soap and cleaning compound manufacturing","12","326","14362","72",
"Puerto Rico","2017","325611","Soap and other detergent manufacturing","6","104","4000","72",
"Puerto Rico","2017","325612","Polish and other sanitation good manufacturing","6","222","10362","72",
"Puerto Rico","2017","32562","Toilet preparation manufacturing","7","583","27167","72",
"Puerto Rico","2017","3333","Commercial and service industry machinery manufacturing","10","78","1887","72",
"Puerto Rico","2017","33331","Commercial and service industry machinery manufacturing","10","78","1887","72",
"Puerto Rico","2017","333314","Optical instrument and lens manufacturing","5","51","836","72",
"Puerto Rico","2017","333318","Other commercial and service industry machinery manufacturing","5","27","1051","72",
"Puerto Rico","2017","3334","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing","14","773","17889","72",
"Puerto Rico","2017","33341","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing","14","773","17889","72",
"Puerto Rico","2017","213","Support activities for mining","4","15","408","72",
"Puerto Rico","2017","2131","Support activities for mining","4","15","408","72",
"Puerto Rico","2017","21311","Support activities for mining","4","15","408","72",
"Puerto Rico","2017","213112","Support activities for oil and gas operations","3","13","395","72",
"Puerto Rico","2017","22","Utilities","29","342","20742","72",
"Puerto Rico","2017","221","Utilities","29","342","20742","72",
"Puerto Rico","2017","2211","Electric power generation, transmission and distribution","9","240","18027","72",
"Puerto Rico","2017","22111","Electric power generation","5","0","0","72",
"Puerto Rico","2017","22112","Electric power transmission, control, and distribution","4","0","0","72",
"Puerto Rico","2017","23731","Highway, street, and bridge construction","57","1758","41283","72",
"Puerto Rico","2017","237310","Highway, street, and bridge construction","57","1758","41283","72",
"Puerto Rico","2017","23839","Other building finishing contractors","9","57","977","72",
"Puerto Rico","2017","238390","Other building finishing contractors","9","57","977","72",
"Puerto Rico","2017","2389","Other specialty trade contractors","58","985","19420","72",
"Puerto Rico","2017","23891","Site preparation contractors","38","671","12585","72",
"Puerto Rico","2017","312230","Tobacco manufacturing","3","0","0","72",
"Puerto Rico","2017","313","Textile mills","3","7","86","72",
"Puerto Rico","2017","314","Textile product mills","36","898","15486","72",
"Puerto Rico","2017","3141","Textile furnishings mills","19","263","3813","72",
"Puerto Rico","2017","31412","Curtain and linen mills","17","202","2586","72",
"Puerto Rico","2017","325620","Toilet preparation manufacturing","7","583","27167","72",
"Puerto Rico","2017","3259","Other chemical product and preparation manufacturing","11","362","8549","72",
"Puerto Rico","2017","32599","All other chemical product and preparation manufacturing","10","356","8435","72",
"Puerto Rico","2017","325992","Photographic film, paper, plate, and chemical manufacturing","3","0","0","72",
"Puerto Rico","2017","325998","All other miscellaneous chemical product and preparation manufacturing","6","327","7623","72",
"Puerto Rico","2017","326","Plastics and rubber products manufacturing","56","1938","53351","72",
"Puerto Rico","2017","333414","Heating equipment (except warm air furnaces) manufacturing","4","24","435","72",
"Puerto Rico","2017","333415","Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing","10","749","17454","72",
"Puerto Rico","2017","3335","Metalworking machinery manufacturing","17","153","3209","72",
"Puerto Rico","2017","33351","Metalworking machinery manufacturing","17","153","3209","72",
"Puerto Rico","2017","333514","Special die and tool, die set, jig, and fixture manufacturing","10","80","1654","72",
"Puerto Rico","2017","221122","Electric power distribution","4","0","0","72",
"Puerto Rico","2017","2212","Natural gas distribution","5","36","1150","72",
"Puerto Rico","2017","22121","Natural gas distribution","5","36","1150","72",
"Puerto Rico","2017","221210","Natural gas distribution","5","36","1150","72",
"Puerto Rico","2017","2213","Water, sewage and other systems","15","66","1565","72",
"Puerto Rico","2017","22131","Water supply and irrigation systems","10","33","639","72",
"Puerto Rico","2017","221310","Water supply and irrigation systems","10","33","639","72",
"Puerto Rico","2017","22132","Sewage treatment facilities","4","28","885","72",
"Puerto Rico","2017","221320","Sewage treatment facilities","4","28","885","72",
"Puerto Rico","2017","23","Construction","1734","20481","471418","72",
"Puerto Rico","2017","2379","Other heavy and civil engineering construction","19","130","10939","72",
"Puerto Rico","2017","23799","Other heavy and civil engineering construction","19","130","10939","72",
"Puerto Rico","2017","238910","Site preparation contractors","38","671","12585","72",
"Puerto Rico","2017","23899","All other specialty trade contractors","20","314","6835","72",
"Puerto Rico","2017","238990","All other specialty trade contractors","20","314","6835","72",
"Puerto Rico","2017","31-33","Manufacturing","1749","74237","2854224","72",
"Puerto Rico","2017","314120","Curtain and linen mills","17","202","2586","72",
"Puerto Rico","2017","3149","Other textile product mills","17","635","11673","72",
"Puerto Rico","2017","31491","Textile bag and canvas mills","6","34","268","72",
"Puerto Rico","2017","314910","Textile bag and canvas mills","6","34","268","72",
"Puerto Rico","2017","31499","All other textile product mills","11","601","11405","72",
"Puerto Rico","2017","314999","All other miscellaneous textile product mills","11","601","11405","72",
"Puerto Rico","2017","3261","Plastics product manufacturing","47","1857","51428","72",
"Puerto Rico","2017","32611","Plastics packaging materials and unlaminated film and sheet manufacturing","3","0","0","72",
"Puerto Rico","2017","326111","Plastics bag and pouch manufacturing","3","0","0","72",
"Puerto Rico","2017","32612","Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing","3","27","433","72",
"Puerto Rico","2017","326122","Plastics pipe and pipe fitting manufacturing","3","27","433","72",
"Puerto Rico","2017","32614","Polystyrene foam product manufacturing","5","0","0","72",
"Puerto Rico","2017","326140","Polystyrene foam product manufacturing","5","0","0","72",
"Puerto Rico","2017","32616","Plastics bottle manufacturing","12","550","18079","72",
"Puerto Rico","2017","326160","Plastics bottle manufacturing","12","550","18079","72",
"Puerto Rico","2017","236","Construction of buildings","757","9104","184798","72",
"Puerto Rico","2017","237990","Other heavy and civil engineering construction","19","130","10939","72",
"Puerto Rico","2017","238","Specialty trade contractors","809","8836","220397","72",
"Puerto Rico","2017","315","Apparel manufacturing","72","4546","66785","72",
"Puerto Rico","2017","3151","Apparel knitting mills","5","0","0","72",
"Puerto Rico","2017","31519","Other apparel knitting mills","5","0","0","72",
"Puerto Rico","2017","315190","Other apparel knitting mills","5","0","0","72",
"Puerto Rico","2017","3152","Cut and sew apparel manufacturing","64","4111","56728","72",
"Puerto Rico","2017","32619","Other plastics product manufacturing","23","1004","26992","72",
"Puerto Rico","2017","326199","All other plastics product manufacturing","23","1004","26992","72",
"Puerto Rico","2017","3262","Rubber product manufacturing","9","81","1923","72",
"Puerto Rico","2017","2361","Residential building construction","480","4398","86542","72",
"Puerto Rico","2017","2381","Foundation, structure, and building exterior contractors","183","1494","30979","72",
"Puerto Rico","2017","311","Food manufacturing","536","10822","261902","72",
"Puerto Rico","2017","31521","Cut and sew apparel contractors","25","854","10593","72",
"Puerto Rico","2017","315210","Cut and sew apparel contractors","25","854","10593","72",
"Puerto Rico","2017","31522","Men's and boys' cut and sew apparel manufacturing","20","2469","32368","72",
"Puerto Rico","2017","32621","Tire manufacturing","3","29","432","72",
"Puerto Rico","2017","32622","Rubber and plastics hoses and belting manufacturing","4","30","1219","72",
"Puerto Rico","2017","326220","Rubber and plastics hoses and belting manufacturing","4","30","1219","72",
"Puerto Rico","2017","327","Nonmetallic mineral product manufacturing","102","1468","36127","72",
"Puerto Rico","2017","3271","Clay product and refractory manufacturing","3","0","0","72",
"Puerto Rico","2017","3272","Glass and glass product manufacturing","6","37","659","72",
"Puerto Rico","2017","32721","Glass and glass product manufacturing","6","37","659","72",
"Puerto Rico","2017","3371","Household and institutional furniture and kitchen cabinet manufacturing","68","408","5485","72",
"Puerto Rico","2017","33711","Wood kitchen cabinet and countertop manufacturing","46","255","2753","72",
"Puerto Rico","2017","337110","Wood kitchen cabinet and countertop manufacturing","46","255","2753","72",
"Puerto Rico","2017","3391","Medical equipment and supplies manufacturing","77","14050","562384","72",
"Puerto Rico","2017","33911","Medical equipment and supplies manufacturing","77","14050","562384","72",
"Puerto Rico","2017","423120","Motor vehicle supplies and new parts merchant wholesalers","68","1210","42398","72",
"Puerto Rico","2017","42313","Tire and tube merchant wholesalers","32","288","6531","72",
"Puerto Rico","2017","42371","Hardware merchant wholesalers","71","694","20577","72",
"Puerto Rico","2017","423710","Hardware merchant wholesalers","71","694","20577","72",
"Puerto Rico","2017","4242","Drugs and druggists' sundries merchant wholesalers","100","3026","159032","72",
"Puerto Rico","2017","42421","Drugs and druggists' sundries merchant wholesalers","100","3026","159032","72",
"Puerto Rico","2017","4248","Beer, wine, and distilled alcoholic beverage merchant wholesalers","26","1820","66735","72",
"Puerto Rico","2017","42481","Beer and ale merchant wholesalers","10","1171","44363","72",
