GEO_TTL,COUNTY,YEAR,NAICS2012,NAICS2012_TTL,ESTAB,EMP,PAYANN,state,county,Column
"Hall County, Georgia",139,2012,811,Repair and maintenance,118,550,19253,13,139,
"Hall County, Georgia",139,2012,812,Personal and laundry services,97,426,9400,13,139,
"Hall County, Georgia",139,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",150,1480,30294,13,139,
"Hancock County, Georgia",141,2012,113,Forestry and logging,1,0,0,13,141,
"Hancock County, Georgia",141,2012,115,Support activities for agriculture and forestry,1,0,0,13,141,
"Hancock County, Georgia",141,2012,212,Mining (except oil and gas),2,0,0,13,141,
"Hancock County, Georgia",141,2012,221,Utilities,2,0,0,13,141,
"Hancock County, Georgia",141,2012,236,Construction of buildings,1,0,0,13,141,
"Hancock County, Georgia",141,2012,238,Specialty trade contractors,4,0,0,13,141,
"Hancock County, Georgia",141,2012,311,Food manufacturing,1,0,0,13,141,
"Hancock County, Georgia",141,2012,312,Beverage and tobacco product manufacturing,1,0,0,13,141,
"Hancock County, Georgia",141,2012,324,Petroleum and coal products manufacturing,1,0,0,13,141,
"Hancock County, Georgia",141,2012,327,Nonmetallic mineral product manufacturing,1,0,0,13,141,
"Hancock County, Georgia",141,2012,423,"Merchant wholesalers, durable goods",1,0,0,13,141,
"Hancock County, Georgia",141,2012,425,Wholesale electronic markets and agents and brokers,1,0,0,13,141,
"Hancock County, Georgia",141,2012,444,Building material and garden equipment and supplies dealers,3,8,215,13,141,
"Hancock County, Georgia",141,2012,445,Food and beverage stores,3,0,0,13,141,
"Hancock County, Georgia",141,2012,446,Health and personal care stores,1,0,0,13,141,
"Hancock County, Georgia",141,2012,447,Gasoline stations,11,25,367,13,141,
"Hancock County, Georgia",141,2012,452,General merchandise stores,3,0,232,13,141,
"Hancock County, Georgia",141,2012,484,Truck transportation,1,0,0,13,141,
"Hancock County, Georgia",141,2012,517,Telecommunications,1,0,0,13,141,
"Hancock County, Georgia",141,2012,522,Credit intermediation and related activities,3,37,1326,13,141,
"Hancock County, Georgia",141,2012,524,Insurance carriers and related activities,1,0,0,13,141,
"Hancock County, Georgia",141,2012,531,Real estate,2,0,0,13,141,
"Hancock County, Georgia",141,2012,541,"Professional, scientific, and technical services",1,0,0,13,141,
"Hancock County, Georgia",141,2012,561,Administrative and support services,3,0,228,13,141,
"Hancock County, Georgia",141,2012,562,Waste management and remediation services,1,0,0,13,141,
"Hancock County, Georgia",141,2012,611,Educational services,1,0,0,13,141,
"Hancock County, Georgia",141,2012,621,Ambulatory health care services,4,0,372,13,141,
"Hancock County, Georgia",141,2012,623,Nursing and residential care facilities,2,0,0,13,141,
"Hancock County, Georgia",141,2012,721,Accommodation,1,0,0,13,141,
"Hancock County, Georgia",141,2012,722,Food services and drinking places,8,27,317,13,141,
"Hancock County, Georgia",141,2012,811,Repair and maintenance,3,5,90,13,141,
"Hancock County, Georgia",141,2012,812,Personal and laundry services,2,0,0,13,141,
"Hancock County, Georgia",141,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",4,11,207,13,141,
"Haralson County, Georgia",143,2012,113,Forestry and logging,2,0,0,13,143,
"Haralson County, Georgia",143,2012,221,Utilities,3,0,0,13,143,
"Haralson County, Georgia",143,2012,236,Construction of buildings,6,0,0,13,143,
"Haralson County, Georgia",143,2012,237,Heavy and civil engineering construction,1,0,0,13,143,
"Haralson County, Georgia",143,2012,238,Specialty trade contractors,39,216,7621,13,143,
"Haralson County, Georgia",143,2012,311,Food manufacturing,3,0,0,13,143,
"Haralson County, Georgia",143,2012,313,Textile mills,1,0,0,13,143,
"Haralson County, Georgia",143,2012,314,Textile product mills,1,0,0,13,143,
"Haralson County, Georgia",143,2012,315,Apparel manufacturing,1,0,0,13,143,
"Haralson County, Georgia",143,2012,321,Wood product manufacturing,1,0,0,13,143,
"Haralson County, Georgia",143,2012,322,Paper manufacturing,1,0,0,13,143,
"Haralson County, Georgia",143,2012,323,Printing and related support activities,3,0,2923,13,143,
"Haralson County, Georgia",143,2012,326,Plastics and rubber products manufacturing,6,0,0,13,143,
"Haralson County, Georgia",143,2012,327,Nonmetallic mineral product manufacturing,3,0,0,13,143,
"Haralson County, Georgia",143,2012,332,Fabricated metal product manufacturing,4,26,1186,13,143,
"Haralson County, Georgia",143,2012,333,Machinery manufacturing,1,0,0,13,143,
"Haralson County, Georgia",143,2012,336,Transportation equipment manufacturing,2,0,0,13,143,
"Haralson County, Georgia",143,2012,337,Furniture and related product manufacturing,3,0,825,13,143,
"Haralson County, Georgia",143,2012,339,Miscellaneous manufacturing,2,0,0,13,143,
"Haralson County, Georgia",143,2012,423,"Merchant wholesalers, durable goods",14,104,6012,13,143,
"Haralson County, Georgia",143,2012,424,"Merchant wholesalers, nondurable goods",7,40,1124,13,143,
"Haralson County, Georgia",143,2012,441,Motor vehicle and parts dealers,14,89,4824,13,143,
"Haralson County, Georgia",143,2012,442,Furniture and home furnishings stores,1,0,0,13,143,
"Haralson County, Georgia",143,2012,444,Building material and garden equipment and supplies dealers,3,0,178,13,143,
"Haralson County, Georgia",143,2012,445,Food and beverage stores,9,93,1513,13,143,
"Haralson County, Georgia",143,2012,446,Health and personal care stores,8,120,5643,13,143,
"Haralson County, Georgia",143,2012,447,Gasoline stations,29,182,3312,13,143,
"Haralson County, Georgia",143,2012,448,Clothing and clothing accessories stores,2,0,0,13,143,
"Haralson County, Georgia",143,2012,451,"Sporting goods, hobby, musical instrument, and book stores",3,0,0,13,143,
"Haralson County, Georgia",143,2012,452,General merchandise stores,8,0,0,13,143,
"Haralson County, Georgia",143,2012,453,Miscellaneous store retailers,5,0,180,13,143,
"Haralson County, Georgia",143,2012,454,Nonstore retailers,3,0,0,13,143,
"Haralson County, Georgia",143,2012,484,Truck transportation,12,73,2723,13,143,
"Haralson County, Georgia",143,2012,486,Pipeline transportation,1,0,0,13,143,
"Haralson County, Georgia",143,2012,488,Support activities for transportation,1,0,0,13,143,
"Haralson County, Georgia",143,2012,492,Couriers and messengers,1,0,0,13,143,
"Haralson County, Georgia",143,2012,493,Warehousing and storage,3,0,0,13,143,
"Haralson County, Georgia",143,2012,511,Publishing industries (except internet),1,0,0,13,143,
"Haralson County, Georgia",143,2012,517,Telecommunications,6,45,3110,13,143,
"Haralson County, Georgia",143,2012,522,Credit intermediation and related activities,14,166,6479,13,143,
"Haralson County, Georgia",143,2012,524,Insurance carriers and related activities,7,0,924,13,143,
"Haralson County, Georgia",143,2012,531,Real estate,6,0,76,13,143,
"Haralson County, Georgia",143,2012,532,Rental and leasing services,2,0,0,13,143,
"Haralson County, Georgia",143,2012,541,"Professional, scientific, and technical services",33,87,2181,13,143,
"Haralson County, Georgia",143,2012,551,Management of companies and enterprises,3,10,197,13,143,
"Haralson County, Georgia",143,2012,561,Administrative and support services,10,53,1518,13,143,
"Haralson County, Georgia",143,2012,611,Educational services,3,11,142,13,143,
"Haralson County, Georgia",143,2012,621,Ambulatory health care services,21,166,6801,13,143,
"Haralson County, Georgia",143,2012,622,Hospitals,1,0,0,13,143,
"Haralson County, Georgia",143,2012,623,Nursing and residential care facilities,7,256,5852,13,143,
"Haralson County, Georgia",143,2012,624,Social assistance,11,97,1613,13,143,
"Haralson County, Georgia",143,2012,711,"Performing arts, spectator sports, and related industries",1,0,0,13,143,
"Haralson County, Georgia",143,2012,712,"Museums, historical sites, and similar institutions",1,0,0,13,143,
"Haralson County, Georgia",143,2012,713,"Amusement, gambling, and recreation industries",2,0,0,13,143,
"Haralson County, Georgia",143,2012,721,Accommodation,4,21,286,13,143,
"Haralson County, Georgia",143,2012,722,Food services and drinking places,33,417,5075,13,143,
"Haralson County, Georgia",143,2012,811,Repair and maintenance,27,0,0,13,143,
"Haralson County, Georgia",143,2012,812,Personal and laundry services,7,59,1045,13,143,
"Haralson County, Georgia",143,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",25,138,1899,13,143,
"Harris County, Georgia",145,2012,113,Forestry and logging,3,0,0,13,145,
"Harris County, Georgia",145,2012,115,Support activities for agriculture and forestry,4,18,466,13,145,
"Harris County, Georgia",145,2012,212,Mining (except oil and gas),1,0,0,13,145,
"Harris County, Georgia",145,2012,221,Utilities,4,0,0,13,145,
"Harris County, Georgia",145,2012,236,Construction of buildings,12,63,2176,13,145,
"Harris County, Georgia",145,2012,237,Heavy and civil engineering construction,2,0,0,13,145,
"Harris County, Georgia",145,2012,238,Specialty trade contractors,36,118,3143,13,145,
"Harris County, Georgia",145,2012,311,Food manufacturing,1,0,0,13,145,
"Harris County, Georgia",145,2012,321,Wood product manufacturing,3,37,751,13,145,
"Harris County, Georgia",145,2012,323,Printing and related support activities,1,0,0,13,145,
"Harris County, Georgia",145,2012,324,Petroleum and coal products manufacturing,1,0,0,13,145,
"Harris County, Georgia",145,2012,327,Nonmetallic mineral product manufacturing,3,0,0,13,145,
"Harris County, Georgia",145,2012,332,Fabricated metal product manufacturing,5,0,0,13,145,
"Harris County, Georgia",145,2012,336,Transportation equipment manufacturing,1,0,0,13,145,
"Harris County, Georgia",145,2012,337,Furniture and related product manufacturing,3,3,119,13,145,
"Harris County, Georgia",145,2012,423,"Merchant wholesalers, durable goods",4,0,0,13,145,
"Harris County, Georgia",145,2012,424,"Merchant wholesalers, nondurable goods",5,0,0,13,145,
"Harris County, Georgia",145,2012,425,Wholesale electronic markets and agents and brokers,1,0,0,13,145,
"Harris County, Georgia",145,2012,444,Building material and garden equipment and supplies dealers,2,0,0,13,145,
"Harris County, Georgia",145,2012,445,Food and beverage stores,7,75,1160,13,145,
"Harris County, Georgia",145,2012,446,Health and personal care stores,1,0,0,13,145,
"Harris County, Georgia",145,2012,447,Gasoline stations,20,96,1546,13,145,
"Harris County, Georgia",145,2012,448,Clothing and clothing accessories stores,1,0,0,13,145,
"Harris County, Georgia",145,2012,452,General merchandise stores,4,0,0,13,145,
"Harris County, Georgia",145,2012,453,Miscellaneous store retailers,4,0,296,13,145,
"Harris County, Georgia",145,2012,454,Nonstore retailers,4,0,0,13,145,
"Harris County, Georgia",145,2012,484,Truck transportation,11,0,1817,13,145,
"Harris County, Georgia",145,2012,486,Pipeline transportation,3,0,0,13,145,
"Harris County, Georgia",145,2012,492,Couriers and messengers,1,0,0,13,145,
"Harris County, Georgia",145,2012,511,Publishing industries (except internet),1,0,0,13,145,
"Harris County, Georgia",145,2012,512,Motion picture and sound recording industries,2,0,0,13,145,
"Harris County, Georgia",145,2012,517,Telecommunications,1,0,0,13,145,
"Harris County, Georgia",145,2012,522,Credit intermediation and related activities,6,51,1920,13,145,
"Harris County, Georgia",145,2012,523,"Securities, commodity contracts, and other financial investments and related activities",4,0,0,13,145,
"Harris County, Georgia",145,2012,524,Insurance carriers and related activities,5,13,1476,13,145,
"Harris County, Georgia",145,2012,531,Real estate,13,0,517,13,145,
"Harris County, Georgia",145,2012,541,"Professional, scientific, and technical services",32,73,2956,13,145,
"Harris County, Georgia",145,2012,551,Management of companies and enterprises,1,0,0,13,145,
"Harris County, Georgia",145,2012,561,Administrative and support services,29,123,4042,13,145,
"Harris County, Georgia",145,2012,562,Waste management and remediation services,1,0,0,13,145,
"Harris County, Georgia",145,2012,611,Educational services,5,0,0,13,145,
"Harris County, Georgia",145,2012,621,Ambulatory health care services,15,49,2426,13,145,
"Harris County, Georgia",145,2012,623,Nursing and residential care facilities,3,0,0,13,145,
"Harris County, Georgia",145,2012,624,Social assistance,6,0,444,13,145,
"Harris County, Georgia",145,2012,712,"Museums, historical sites, and similar institutions",2,0,0,13,145,
"Harris County, Georgia",145,2012,713,"Amusement, gambling, and recreation industries",8,0,0,13,145,
"Harris County, Georgia",145,2012,721,Accommodation,8,0,0,13,145,
"Harris County, Georgia",145,2012,722,Food services and drinking places,21,285,3142,13,145,
"Harris County, Georgia",145,2012,811,Repair and maintenance,9,0,257,13,145,
"Harris County, Georgia",145,2012,812,Personal and laundry services,4,9,202,13,145,
"Harris County, Georgia",145,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",34,156,2338,13,145,
"Hart County, Georgia",147,2012,115,Support activities for agriculture and forestry,1,0,0,13,147,
"Hart County, Georgia",147,2012,212,Mining (except oil and gas),1,0,0,13,147,
"Hart County, Georgia",147,2012,221,Utilities,4,0,0,13,147,
"Hart County, Georgia",147,2012,236,Construction of buildings,14,0,827,13,147,
"Hart County, Georgia",147,2012,237,Heavy and civil engineering construction,7,0,1286,13,147,
"Hart County, Georgia",147,2012,238,Specialty trade contractors,28,0,5121,13,147,
"Hart County, Georgia",147,2012,311,Food manufacturing,1,0,0,13,147,
"Hart County, Georgia",147,2012,313,Textile mills,2,0,0,13,147,
"Hart County, Georgia",147,2012,314,Textile product mills,2,0,0,13,147,
"Hart County, Georgia",147,2012,315,Apparel manufacturing,1,0,0,13,147,
"Hart County, Georgia",147,2012,321,Wood product manufacturing,1,0,0,13,147,
"Hart County, Georgia",147,2012,322,Paper manufacturing,1,0,0,13,147,
"Hart County, Georgia",147,2012,325,Chemical manufacturing,2,0,0,13,147,
"Hart County, Georgia",147,2012,326,Plastics and rubber products manufacturing,3,0,0,13,147,
"Hart County, Georgia",147,2012,327,Nonmetallic mineral product manufacturing,2,0,0,13,147,
"Hart County, Georgia",147,2012,332,Fabricated metal product manufacturing,4,0,0,13,147,
"Hart County, Georgia",147,2012,333,Machinery manufacturing,3,0,817,13,147,
"Hart County, Georgia",147,2012,335,"Electrical equipment, appliance, and component manufacturing",1,0,0,13,147,
"Hart County, Georgia",147,2012,336,Transportation equipment manufacturing,2,0,0,13,147,
"Hart County, Georgia",147,2012,337,Furniture and related product manufacturing,2,0,0,13,147,
"Hart County, Georgia",147,2012,339,Miscellaneous manufacturing,1,0,0,13,147,
"Hart County, Georgia",147,2012,423,"Merchant wholesalers, durable goods",12,0,0,13,147,
"Hart County, Georgia",147,2012,424,"Merchant wholesalers, nondurable goods",2,0,0,13,147,
"Hart County, Georgia",147,2012,425,Wholesale electronic markets and agents and brokers,2,0,0,13,147,
"Hart County, Georgia",147,2012,441,Motor vehicle and parts dealers,11,64,1067,13,147,
"Hart County, Georgia",147,2012,442,Furniture and home furnishings stores,6,0,264,13,147,
"Hart County, Georgia",147,2012,443,Electronics and appliance stores,2,0,0,13,147,
"Hart County, Georgia",147,2012,444,Building material and garden equipment and supplies dealers,9,0,2633,13,147,
"Hart County, Georgia",147,2012,445,Food and beverage stores,7,189,2946,13,147,
"Hart County, Georgia",147,2012,446,Health and personal care stores,6,57,1306,13,147,
"Hart County, Georgia",147,2012,447,Gasoline stations,14,0,873,13,147,
"Hart County, Georgia",147,2012,448,Clothing and clothing accessories stores,3,22,251,13,147,
"Hart County, Georgia",147,2012,451,"Sporting goods, hobby, musical instrument, and book stores",3,0,0,13,147,
"Hart County, Georgia",147,2012,452,General merchandise stores,5,0,0,13,147,
"Hart County, Georgia",147,2012,453,Miscellaneous store retailers,5,0,174,13,147,
"Hart County, Georgia",147,2012,454,Nonstore retailers,4,23,260,13,147,
"Hart County, Georgia",147,2012,492,Couriers and messengers,1,0,0,13,147,
"Hart County, Georgia",147,2012,493,Warehousing and storage,1,0,0,13,147,
"Hart County, Georgia",147,2012,511,Publishing industries (except internet),1,0,0,13,147,
"Hart County, Georgia",147,2012,515,Broadcasting (except internet),1,0,0,13,147,
"Hart County, Georgia",147,2012,517,Telecommunications,5,0,0,13,147,
"Hart County, Georgia",147,2012,522,Credit intermediation and related activities,13,0,2834,13,147,
"Hart County, Georgia",147,2012,523,"Securities, commodity contracts, and other financial investments and related activities",1,0,0,13,147,
"Hart County, Georgia",147,2012,524,Insurance carriers and related activities,7,35,1655,13,147,
"Hart County, Georgia",147,2012,531,Real estate,9,0,0,13,147,
"Hart County, Georgia",147,2012,532,Rental and leasing services,2,0,0,13,147,
"Hart County, Georgia",147,2012,541,"Professional, scientific, and technical services",38,101,4057,13,147,
"Hart County, Georgia",147,2012,561,Administrative and support services,13,123,3764,13,147,
"Hart County, Georgia",147,2012,611,Educational services,3,0,0,13,147,
"Hart County, Georgia",147,2012,621,Ambulatory health care services,23,161,7478,13,147,
"Hart County, Georgia",147,2012,622,Hospitals,1,0,0,13,147,
"Hart County, Georgia",147,2012,623,Nursing and residential care facilities,4,0,7210,13,147,
"Hart County, Georgia",147,2012,624,Social assistance,5,33,502,13,147,
"Hart County, Georgia",147,2012,713,"Amusement, gambling, and recreation industries",4,29,770,13,147,
"Hart County, Georgia",147,2012,721,Accommodation,4,0,506,13,147,
"Hart County, Georgia",147,2012,722,Food services and drinking places,25,460,4853,13,147,
"Hart County, Georgia",147,2012,811,Repair and maintenance,15,58,1193,13,147,
"Hart County, Georgia",147,2012,812,Personal and laundry services,6,0,0,13,147,
"Hart County, Georgia",147,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",32,129,1980,13,147,
"Heard County, Georgia",149,2012,113,Forestry and logging,4,0,613,13,149,
"Heard County, Georgia",149,2012,221,Utilities,8,0,0,13,149,
"Heard County, Georgia",149,2012,236,Construction of buildings,2,0,0,13,149,
"Heard County, Georgia",149,2012,237,Heavy and civil engineering construction,4,14,461,13,149,
"Heard County, Georgia",149,2012,238,Specialty trade contractors,15,0,2629,13,149,
"Heard County, Georgia",149,2012,323,Printing and related support activities,1,0,0,13,149,
"Heard County, Georgia",149,2012,331,Primary metal manufacturing,1,0,0,13,149,
"Heard County, Georgia",149,2012,332,Fabricated metal product manufacturing,3,0,0,13,149,
"Heard County, Georgia",149,2012,333,Machinery manufacturing,2,0,0,13,149,
"Heard County, Georgia",149,2012,337,Furniture and related product manufacturing,1,0,0,13,149,
"Heard County, Georgia",149,2012,339,Miscellaneous manufacturing,2,0,0,13,149,
"Heard County, Georgia",149,2012,441,Motor vehicle and parts dealers,1,0,0,13,149,
"Heard County, Georgia",149,2012,443,Electronics and appliance stores,1,0,0,13,149,
"Heard County, Georgia",149,2012,444,Building material and garden equipment and supplies dealers,1,0,0,13,149,
"Heard County, Georgia",149,2012,445,Food and beverage stores,2,0,0,13,149,
"Heard County, Georgia",149,2012,446,Health and personal care stores,1,0,0,13,149,
"Heard County, Georgia",149,2012,447,Gasoline stations,7,0,280,13,149,
"Heard County, Georgia",149,2012,452,General merchandise stores,2,0,0,13,149,
"Heard County, Georgia",149,2012,453,Miscellaneous store retailers,1,0,0,13,149,
"Heard County, Georgia",149,2012,454,Nonstore retailers,2,0,0,13,149,
"Heard County, Georgia",149,2012,484,Truck transportation,5,0,0,13,149,
"Heard County, Georgia",149,2012,488,Support activities for transportation,1,0,0,13,149,
"Heard County, Georgia",149,2012,511,Publishing industries (except internet),1,0,0,13,149,
"Heard County, Georgia",149,2012,517,Telecommunications,1,0,0,13,149,
"Heard County, Georgia",149,2012,522,Credit intermediation and related activities,3,22,785,13,149,
"Heard County, Georgia",149,2012,524,Insurance carriers and related activities,2,0,0,13,149,
"Heard County, Georgia",149,2012,531,Real estate,4,0,28,13,149,
"Heard County, Georgia",149,2012,541,"Professional, scientific, and technical services",4,6,243,13,149,
"Heard County, Georgia",149,2012,551,Management of companies and enterprises,1,0,0,13,149,
"Heard County, Georgia",149,2012,561,Administrative and support services,9,0,304,13,149,
"Heard County, Georgia",149,2012,562,Waste management and remediation services,1,0,0,13,149,
"Heard County, Georgia",149,2012,621,Ambulatory health care services,3,0,0,13,149,
"Heard County, Georgia",149,2012,623,Nursing and residential care facilities,1,0,0,13,149,
"Heard County, Georgia",149,2012,624,Social assistance,1,0,0,13,149,
"Heard County, Georgia",149,2012,721,Accommodation,1,0,0,13,149,
"Heard County, Georgia",149,2012,722,Food services and drinking places,7,38,538,13,149,
"Heard County, Georgia",149,2012,811,Repair and maintenance,4,8,321,13,149,
"Heard County, Georgia",149,2012,812,Personal and laundry services,2,0,0,13,149,
"Heard County, Georgia",149,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",9,0,259,13,149,
"Henry County, Georgia",151,2012,115,Support activities for agriculture and forestry,3,0,0,13,151,
"Henry County, Georgia",151,2012,212,Mining (except oil and gas),1,0,0,13,151,
"Henry County, Georgia",151,2012,221,Utilities,6,0,0,13,151,
"Henry County, Georgia",151,2012,236,Construction of buildings,64,546,26024,13,151,
"Henry County, Georgia",151,2012,237,Heavy and civil engineering construction,15,159,5517,13,151,
"Henry County, Georgia",151,2012,238,Specialty trade contractors,199,1011,36717,13,151,
"Henry County, Georgia",151,2012,311,Food manufacturing,4,0,0,13,151,
"Henry County, Georgia",151,2012,312,Beverage and tobacco product manufacturing,1,0,0,13,151,
"Henry County, Georgia",151,2012,321,Wood product manufacturing,5,0,0,13,151,
"Henry County, Georgia",151,2012,322,Paper manufacturing,1,0,0,13,151,
"Henry County, Georgia",151,2012,323,Printing and related support activities,7,0,0,13,151,
"Henry County, Georgia",151,2012,324,Petroleum and coal products manufacturing,3,0,0,13,151,
"Henry County, Georgia",151,2012,325,Chemical manufacturing,5,299,14404,13,151,
"Henry County, Georgia",151,2012,326,Plastics and rubber products manufacturing,6,391,22173,13,151,
"Henry County, Georgia",151,2012,327,Nonmetallic mineral product manufacturing,6,45,2034,13,151,
"Henry County, Georgia",151,2012,332,Fabricated metal product manufacturing,8,0,0,13,151,
"Henry County, Georgia",151,2012,333,Machinery manufacturing,2,0,0,13,151,
"Henry County, Georgia",151,2012,334,Computer and electronic product manufacturing,2,0,0,13,151,
"Henry County, Georgia",151,2012,335,"Electrical equipment, appliance, and component manufacturing",1,0,0,13,151,
"Henry County, Georgia",151,2012,336,Transportation equipment manufacturing,1,0,0,13,151,
"Henry County, Georgia",151,2012,337,Furniture and related product manufacturing,6,56,1588,13,151,
"Henry County, Georgia",151,2012,339,Miscellaneous manufacturing,10,78,2862,13,151,
"Henry County, Georgia",151,2012,423,"Merchant wholesalers, durable goods",77,692,34956,13,151,
"Henry County, Georgia",151,2012,424,"Merchant wholesalers, nondurable goods",26,0,0,13,151,
"Henry County, Georgia",151,2012,425,Wholesale electronic markets and agents and brokers,15,0,1830,13,151,
"Henry County, Georgia",151,2012,441,Motor vehicle and parts dealers,56,868,30143,13,151,
"Henry County, Georgia",151,2012,442,Furniture and home furnishings stores,26,160,4487,13,151,
"Henry County, Georgia",151,2012,443,Electronics and appliance stores,25,0,0,13,151,
"Henry County, Georgia",151,2012,444,Building material and garden equipment and supplies dealers,27,575,13525,13,151,
"Henry County, Georgia",151,2012,445,Food and beverage stores,55,1649,34413,13,151,
"Henry County, Georgia",151,2012,446,Health and personal care stores,60,637,20279,13,151,
"Henry County, Georgia",151,2012,447,Gasoline stations,96,459,8288,13,151,
"Henry County, Georgia",151,2012,448,Clothing and clothing accessories stores,83,1118,13805,13,151,
"Henry County, Georgia",151,2012,451,"Sporting goods, hobby, musical instrument, and book stores",20,328,4811,13,151,
"Henry County, Georgia",151,2012,452,General merchandise stores,35,0,0,13,151,
"Henry County, Georgia",151,2012,453,Miscellaneous store retailers,35,312,5355,13,151,
"Henry County, Georgia",151,2012,454,Nonstore retailers,29,99,2245,13,151,
"Henry County, Georgia",151,2012,481,Air transportation,1,0,0,13,151,
"Henry County, Georgia",151,2012,483,Water transportation,1,0,0,13,151,
"Henry County, Georgia",151,2012,484,Truck transportation,87,1128,47220,13,151,
"Henry County, Georgia",151,2012,485,Transit and ground passenger transportation,7,0,100,13,151,
"Henry County, Georgia",151,2012,486,Pipeline transportation,1,0,0,13,151,
"Henry County, Georgia",151,2012,487,Scenic and sightseeing transportation,1,0,0,13,151,
"Henry County, Georgia",151,2012,488,Support activities for transportation,35,530,18177,13,151,
"Henry County, Georgia",151,2012,492,Couriers and messengers,10,0,708,13,151,
"Henry County, Georgia",151,2012,493,Warehousing and storage,27,2272,74164,13,151,
"Henry County, Georgia",151,2012,511,Publishing industries (except internet),3,0,923,13,151,
"Henry County, Georgia",151,2012,512,Motion picture and sound recording industries,6,0,0,13,151,
"Henry County, Georgia",151,2012,515,Broadcasting (except internet),1,0,0,13,151,
"Henry County, Georgia",151,2012,517,Telecommunications,16,185,9453,13,151,
"Henry County, Georgia",151,2012,518,"Data processing, hosting, and related services",8,116,5901,13,151,
"Henry County, Georgia",151,2012,519,Other information services,2,0,0,13,151,
"Henry County, Georgia",151,2012,522,Credit intermediation and related activities,95,934,46241,13,151,
"Henry County, Georgia",151,2012,523,"Securities, commodity contracts, and other financial investments and related activities",25,78,4642,13,151,
"Henry County, Georgia",151,2012,524,Insurance carriers and related activities,81,403,22448,13,151,
"Henry County, Georgia",151,2012,531,Real estate,137,395,13845,13,151,
"Henry County, Georgia",151,2012,532,Rental and leasing services,26,131,4569,13,151,
"Henry County, Georgia",151,2012,541,"Professional, scientific, and technical services",298,1406,58624,13,151,
"Henry County, Georgia",151,2012,551,Management of companies and enterprises,18,387,26481,13,151,
"Henry County, Georgia",151,2012,561,Administrative and support services,200,4043,90746,13,151,
"Henry County, Georgia",151,2012,562,Waste management and remediation services,11,0,0,13,151,
"Henry County, Georgia",151,2012,611,Educational services,38,591,14816,13,151,
"Henry County, Georgia",151,2012,621,Ambulatory health care services,304,3037,149080,13,151,
"Henry County, Georgia",151,2012,622,Hospitals,2,0,0,13,151,
"Henry County, Georgia",151,2012,623,Nursing and residential care facilities,17,556,21813,13,151,
"Henry County, Georgia",151,2012,624,Social assistance,71,1125,17253,13,151,
"Henry County, Georgia",151,2012,711,"Performing arts, spectator sports, and related industries",10,0,3872,13,151,
"Henry County, Georgia",151,2012,712,"Museums, historical sites, and similar institutions",1,0,0,13,151,
"Henry County, Georgia",151,2012,713,"Amusement, gambling, and recreation industries",27,393,6872,13,151,
"Henry County, Georgia",151,2012,721,Accommodation,39,418,5375,13,151,
"Henry County, Georgia",151,2012,722,Food services and drinking places,298,5233,66894,13,151,
"Henry County, Georgia",151,2012,811,Repair and maintenance,113,509,14802,13,151,
"Henry County, Georgia",151,2012,812,Personal and laundry services,100,447,7081,13,151,
"Henry County, Georgia",151,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",127,1316,24650,13,151,
"Houston County, Georgia",153,2012,113,Forestry and logging,3,24,922,13,153,
"Houston County, Georgia",153,2012,221,Utilities,8,215,12341,13,153,
"Houston County, Georgia",153,2012,236,Construction of buildings,48,201,7237,13,153,
"Houston County, Georgia",153,2012,237,Heavy and civil engineering construction,13,0,0,13,153,
"Houston County, Georgia",153,2012,238,Specialty trade contractors,91,540,18476,13,153,
"Houston County, Georgia",153,2012,311,Food manufacturing,3,0,0,13,153,
"Houston County, Georgia",153,2012,321,Wood product manufacturing,3,0,0,13,153,
"Houston County, Georgia",153,2012,322,Paper manufacturing,1,0,0,13,153,
"Houston County, Georgia",153,2012,323,Printing and related support activities,8,0,286,13,153,
"Houston County, Georgia",153,2012,324,Petroleum and coal products manufacturing,1,0,0,13,153,
"Houston County, Georgia",153,2012,326,Plastics and rubber products manufacturing,4,155,4376,13,153,
"Houston County, Georgia",153,2012,327,Nonmetallic mineral product manufacturing,9,546,29985,13,153,
"Houston County, Georgia",153,2012,332,Fabricated metal product manufacturing,2,0,0,13,153,
"Houston County, Georgia",153,2012,333,Machinery manufacturing,2,0,0,13,153,
"Houston County, Georgia",153,2012,334,Computer and electronic product manufacturing,3,53,1832,13,153,
"Houston County, Georgia",153,2012,335,"Electrical equipment, appliance, and component manufacturing",4,34,1190,13,153,
"Houston County, Georgia",153,2012,336,Transportation equipment manufacturing,1,0,0,13,153,
"Houston County, Georgia",153,2012,337,Furniture and related product manufacturing,3,30,799,13,153,
"Houston County, Georgia",153,2012,339,Miscellaneous manufacturing,10,107,3398,13,153,
"Houston County, Georgia",153,2012,423,"Merchant wholesalers, durable goods",33,162,6580,13,153,
"Houston County, Georgia",153,2012,424,"Merchant wholesalers, nondurable goods",15,210,7052,13,153,
"Houston County, Georgia",153,2012,425,Wholesale electronic markets and agents and brokers,9,0,379,13,153,
